key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2762,30.5390625,64.953125,1,0,0,response1disk,,7,-3.55859375,-12.72265625,1,0,0,rectangle,-3.55859375,-12.72265625,1,0,0,,,,,,,-3.55859375,-12.72265625,1,0,0,,0,14,14,155,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8556,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3029,46.19140625,68.72265625,1,0,0,response1disk,,7,8.2734375,-3.30078125,1,0,0,rectangle,8.2734375,-3.30078125,1,0,0,,,,,,,8.2734375,-3.30078125,1,0,0,,0,15,15,65,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5335,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2602,72.0078125,-42.25,1,0,0,response3disk,,5,-10.61328125,-2.1328125,1,0,0,rectangle,-10.61328125,-2.1328125,1,0,0,,,,,,,-10.61328125,-2.1328125,1,0,0,,0,16,16,127,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8174,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2916,37.96875,68.875,1,0,0,response1disk,,7,20.07421875,0.1015625,1,0,0,rectangle,20.07421875,0.1015625,1,0,0,,,,,,,20.07421875,0.1015625,1,0,0,,0,17,17,122,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7678,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3879,39.8984375,55.1015625,1,0,0,response1disk,,7,16.41796875,2.41015625,1,0,0,rectangle,16.41796875,2.41015625,1,0,0,,,,,,,16.41796875,2.41015625,1,0,0,,0,18,18,39,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9168,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3826,26.359375,65.80859375,1,0,0,response1disk,,7,25.5234375,5.2890625,1,0,0,rectangle,25.5234375,5.2890625,1,0,0,,,,,,,25.5234375,5.2890625,1,0,0,,0,19,19,64,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7676,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3074,39.83984375,58.76953125,1,0,0,response1disk,,7,15.58203125,-3.60546875,1,0,0,rectangle,15.58203125,-3.60546875,1,0,0,,,,,,,15.58203125,-3.60546875,1,0,0,,0,20,20,142,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9501,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,4191,37.875,58.40625,1,0,0,response1disk,,7,13.7890625,-3.96875,1,0,0,rectangle,13.7890625,-3.96875,1,0,0,,,,,,,13.7890625,-3.96875,1,0,0,,0,21,21,20,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7996,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2957,48.3046875,69.80859375,1,0,0,response1disk,,7,25.40234375,1.1171875,1,0,0,rectangle,25.40234375,1.1171875,1,0,0,,,,,,,25.40234375,1.1171875,1,0,0,,0,22,22,78,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5835,,,,,,,,,,,,,,,,,,,,,,610048e0cb6a01bb2ac7aa76,61036f729149836248130cf5,2021-07-29_20h19.41.924,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,581,18.4296875,53.86328125,1,0,0,response1disk,,7,16.07421875,8.0546875,1,0,0,rectangle,16.07421875,8.0546875,1,0,0,,,,,,,16.07421875,8.0546875,1,0,0,,0,23,23,130,1,
