key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,1.7922,space,9.9502,space,57.5975,space,4.2942,space,0.8192,space,4.1617,88,PF,-52.37890625,-106.0703125,1,0,0,response5disk_5,3,6.3574,8.796875,-1.90625,1,0,0,rectangle_8,8.796875,-1.90625,1,0,0,8.796875,-1.90625,1,0,0,0,0,0,1,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,97,PF,93.0078125,26.546875,1,0,0,response1disk_5,6,1.8383,3.359375,-2.609375,1,0,0,rectangle_8,-94.23046875,-47.6875,1,0,0,-9.63671875,3.30859375,1,0,0,0,1,1,4,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response5disk_7,2,2.5565,2,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,160,PF,46.34765625,93.6328125,1,0,0,response1disk_5,7,1.6385,-0.1875,-1.7578125,1,0,0,rectangle_8,-0.1875,-1.7578125,1,0,0,-0.1875,-1.7578125,1,0,0,0,2,2,2,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,136,PF,37.03125,-97.62890625,1,0,0,response3disk_5,4,1.6221,12.87109375,0.1015625,1,0,0,rectangle_8,12.87109375,0.1015625,1,0,0,12.87109375,0.1015625,1,0,0,0,3,3,6,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,58,FF,92.76953125,45.984375,1,0,0,response1disk_5,6,1.0874,6.953125,-8.734375,1,0,0,rectangle_8,-109.7304688,-63.8515625,1,0,0,-15.63671875,-1.984375,1,0,0,0,4,4,0,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response5disk_7,2,2.2396,2,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,155,FF,44.453125,88.6328125,1,0,0,response1disk_5,7,1.989,15.5859375,-0.03515625,1,0,0,rectangle_8,15.5859375,-0.03515625,1,0,0,15.5859375,-0.03515625,1,0,0,0,5,5,3,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,49,FF,-74.69140625,-54.6484375,1,0,0,response5disk_5,2,1.1865,-11.94140625,-4.45703125,1,0,0,rectangle_8,-11.94140625,-4.45703125,1,0,0,-11.94140625,-4.45703125,1,0,0,0,6,6,5,1,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3021,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,2.7265,1343,87.30859375,38.3046875,1,0,0,response1disk,,6,13.40234375,-0.83203125,1,0,0,rectangle,35.55078125,79.4609375,1,0,0,response1disk_3,TRUE,7,7,"[1,218,175,201,139,15,200,162,232,273,43,71,185,229,162,88,98,271,264,115]",1.7242,6.1640625,6.015625,1,0,0,rectangle,0,0,0,101,1,
,,,,,,,,,,,,,FF,,,,,,,,1.922,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2537,120.2070313,56.609375,1,0,0,response1disk,,6,4.35546875,-10.13671875,1,0,0,rectangle,4.35546875,-10.13671875,1,0,0,,,,,,,4.35546875,-10.13671875,1,0,0,,0,1,1,9,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0026,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2830,37.5,80.21484375,1,0,0,response1disk,,7,2.01171875,-1.4921875,1,0,0,rectangle,2.01171875,-1.4921875,1,0,0,,,,,,,2.01171875,-1.4921875,1,0,0,,0,2,2,70,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9197,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3030,77.16796875,28.9609375,1,0,0,response1disk,,6,4.83984375,-11.9375,1,0,0,rectangle,4.83984375,-11.9375,1,0,0,,,,,,,4.83984375,-11.9375,1,0,0,,0,3,3,20,1,
,,,,,,,,,,,,,FF,,,,,,,,1.236,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1875,33.54296875,101.8632813,1,0,0,response1disk,,7,8.21875,14.01953125,1,0,0,rectangle,8.21875,14.01953125,1,0,0,,,,,,,8.21875,14.01953125,1,0,0,,0,4,4,46,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5034,,,,,,,,,,,,,,,,,,,,,,6102ec963d19b2600a047347,61036beec47011d51cdbae62,2021-07-29_23h03.47.956,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,735,74.578125,-46.0078125,1,0,0,response3disk,,5,9.359375,-9.75,1,0,0,rectangle,9.359375,-9.75,1,0,0,,,,,,,9.359375,-9.75,1,0,0,,0,5,5,58,1,
