key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,13.5823,space,11.9673,space,38.0612,space,7.0797,space,0.989,space,4.0266,4,FF,49.25567627,-101.8286133,1,0,0,response3disk_5,4,11.3896,3.159057617,-4.065307617,1,0,0,rectangle_8,3.159057617,-4.065307617,1,0,0,3.159057617,-4.065307617,1,0,0,0,0,0,5,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,108,PF,-55.81451416,80.37109375,1,0,0,response7disk_5,0,4.4512,-2.342224121,4.11618042,1,0,0,rectangle_8,95.59246826,-35.92657471,1,0,0,-3.489746094,5.756958008,1,0,0,0,1,1,4,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,5,3.4852,5,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,81,PF,35.40795898,93.64187622,1,0,0,response1disk_5,7,6.035,-6.559448242,0.484313965,1,0,0,rectangle_8,-6.559448242,0.484313965,1,0,0,-6.559448242,0.484313965,1,0,0,0,2,2,1,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,122,PF,28.77642822,97.07873535,1,0,0,response1disk_5,7,2.4678,-2.985839844,-0.899719238,1,0,0,rectangle_8,-2.985839844,-0.899719238,1,0,0,-2.985839844,-0.899719238,1,0,0,0,3,3,2,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,159,FF,75.56903076,-43.88424683,1,0,0,response3disk_5,5,2.5826,-2.891784668,1.189575195,1,0,0,rectangle_8,78.92840576,-31.20828247,1,0,0,4.448974609,-0.656860352,1,0,0,0,4,4,3,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,5,1.6657,5,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60,PF,81.57330322,-48.90808105,1,0,0,response3disk_5,5,2.0671,-7.568725586,2.880767822,1,0,0,rectangle_8,-7.568725586,2.880767822,1,0,0,-7.568725586,2.880767822,1,0,0,0,5,5,6,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,FF,-86.29095459,34.81225586,1,0,0,response7disk_5,1,1.5006,3.319335938,7.415100098,1,0,0,rectangle_8,3.319335938,7.415100098,1,0,0,3.319335938,7.415100098,1,0,0,0,6,6,0,1,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,2.5671,,,,,,,,,,,,,,,,,,,,,,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,18.4469,883,40.57110596,70.98376465,1,0,0,response1disk,,7,-2.480651855,4.241516113,1,0,0,rectangle,86.69891357,-20.01556396,1,0,0,response3disk_3,TRUE,5,5,"[1,66,10,289,113,91,60,80,38,308,30,24,35,251,149,170,47,290,133,283]",1.6339,-0.49597168,6.245452881,1,0,0,rectangle,0,0,0,113,1,
,,,,,,,,,,,,,FF,,,,,,,,2.7154,,,,,,,,,,,,,,,,,,,,,,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2362,-28.76733398,-76.92907715,1,0,0,response5disk,,3,7.254455566,0.584350586,1,0,0,rectangle,7.254455566,0.584350586,1,0,0,,,,,,,7.254455566,0.584350586,1,0,0,,0,1,1,97,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0343,,,,,,,,,,,,,,,,,,,,,,610341bbc7f7114aea9a2cea,61036a8605f315829a6dd532,2021-07-29_22h57.44.844,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,134,54.66412354,33.99481201,1,0,0,response1disk,,6,-4.203063965,0.423034668,1,0,0,rectangle,-4.203063965,0.423034668,1,0,0,,,,,,,-4.203063965,0.423034668,1,0,0,,0,2,2,84,1,
