key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,1.9991,space,24.2498,space,32.0839,space,9.4824,space,5.1549,space,4.1733,67,PF,58,33.5,1,0,0,response1disk_5,6,13.5457,-12,-1,1,0,0,rectangle_8,-12,-1,1,0,0,-12,-1,1,0,0,0,0,0,1,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126,PF,-38,-45,1,0,0,response5disk_5,3,2.4858,-0.5,1,1,0,0,rectangle_8,-32,-71.5,1,0,0,-0.5,2,1,0,0,0,1,1,2,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response5disk_7,3,3.9054,3,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,156,FF,-48.5,-58.5,1,0,0,response5disk_5,3,3.6527,-8.5,-8,1,0,0,rectangle_8,-8.5,-8,1,0,0,-8.5,-8,1,0,0,0,2,2,5,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,44,PF,64.5,32.5,1,0,0,response1disk_5,6,1.7847,-4.5,-1.5,1,0,0,rectangle_8,-4.5,-1.5,1,0,0,-4.5,-1.5,1,0,0,0,3,3,4,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,69,FF,33,-45,1,0,0,response3disk_5,4,2.9857,21,8,1,0,0,rectangle_8,-24,-52.5,1,0,0,-5.5,-6.5,1,0,0,0,4,4,0,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response5disk_7,3,1.9007,3,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,FF,-42,-58.5,1,0,0,response5disk_5,3,2.0018,-2,0,1,0,0,rectangle_8,-2,0,1,0,0,-2,0,1,0,0,0,5,5,3,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,PF,-70,-35.5,1,0,0,response5disk_5,2,1.0682,-2.5,-2,1,0,0,rectangle_8,-2.5,-2,1,0,0,-2.5,-2,1,0,0,0,6,6,6,1,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.702,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,space,3.282,4117,42.5,33.5,1,0,0,response1disk,,6,-6.5,-11,1,0,0,rectangle,22.5,58.5,1,0,0,response1disk_3,TRUE,7,7,"[298,103,142,201,251,1,166,5,288,176,167,5,177,93,320,56,194,17,193,120]",2.9042,-8,2.5,1,0,0,rectangle,0,0,0,22,1,
,,,,,,,,,,,,,FF,,,,,,,,7.0391,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1400,31.5,70.5,1,0,0,response1disk,,7,-2.5,-4.5,1,0,0,rectangle,-2.5,-4.5,1,0,0,,,,,,,-2.5,-4.5,1,0,0,,0,1,1,124,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4843,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,363,50.5,33,1,0,0,response1disk,,6,-9,-8,1,0,0,rectangle,-9,-8,1,0,0,,,,,,,-9,-8,1,0,0,,0,2,2,128,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0842,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4045,38,93,1,0,0,response1disk,,7,-5,-3.5,1,0,0,rectangle,-5,-3.5,1,0,0,,,,,,,-5,-3.5,1,0,0,,0,3,3,23,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9514,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4022,-53,-30.5,1,0,0,response5disk,,2,-10.5,3,1,0,0,rectangle,69,-47.5,1,0,0,response3disk_3,TRUE,5,5,"[298,103,142,201,251,1,166,5,288,176,167,5,177,93,320,56,194,17,193,120]",1.8676,10.5,-4.5,1,0,0,rectangle,0,4,4,32,1,
,,,,,,,,,,,,,FF,,,,,,,,2.4524,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2256,46,57.5,1,0,0,response1disk,,7,-6,-1,1,0,0,rectangle,-6,-1,1,0,0,,,,,,,-6,-1,1,0,0,,0,5,5,136,1,
,,,,,,,,,,,,,FF,,,,,,,,3.5192,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3115,-29,-43,1,0,0,response5disk,,3,0.5,-2.5,1,0,0,rectangle,0.5,-2.5,1,0,0,,,,,,,0.5,-2.5,1,0,0,,0,6,6,9,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1013,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,884,19.5,63,1,0,0,response1disk,,7,-2.5,-4,1,0,0,rectangle,-2.5,-4,1,0,0,,,,,,,-2.5,-4,1,0,0,,0,7,7,112,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4125,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1547,56.5,28.5,1,0,0,response1disk,,6,-1.5,11,1,0,0,rectangle,-1.5,11,1,0,0,,,,,,,-1.5,11,1,0,0,,0,8,8,148,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9685,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3978,-30,-39.5,1,0,0,response5disk,,3,-1.5,1.5,1,0,0,rectangle,-1.5,1.5,1,0,0,,,,,,,-1.5,1.5,1,0,0,,0,9,9,82,1,
,,,,,,,,,,,,,FF,,,,,,,,2.7524,,,,,,,,,,,,,,,,,,,,,,60fd82694f2472bc8efe5f20,61036de82fb01a04f2fa7b2d,2021-07-29_23h12.43.177,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3725,79.5,24.5,1,0,0,response1disk,,6,19,-0.5,1,0,0,rectangle,19,-0.5,1,0,0,,,,,,,19,-0.5,1,0,0,,0,10,10,35,1,
