key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,4.8519,space,54.062,space,30.8578,space,12.9057,space,3.4594,space,4.1696,145,PF,103.200013,46.39999425,1,0,0,response1disk_5,6,17.5896,1.14441E-05,-6.400006533,1,0,0,rectangle_8,1.14441E-05,-6.400006533,1,0,0,1.14441E-05,-6.400006533,1,0,0,0,0,0,4,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,39,FF,-77.59998971,-57.6000073,1,0,0,response5disk_5,2,3.6217,12.00001162,3.19999361,1,0,0,rectangle_8,-47.99998927,93.59999496,1,0,0,-0.799988568,-5.600006521,1,0,0,0,1,1,0,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response7disk_7,0,3.4191,0,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,64,FF,72.80001253,-118.4000082,1,0,0,response3disk_5,4,11.626,-11.99998873,3.999993622,1,0,0,rectangle_8,-11.99998873,3.999993622,1,0,0,-11.99998873,3.999993622,1,0,0,0,2,2,3,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6,PF,85.60001272,-58.40000731,1,0,0,response3disk_5,5,6.5028,1.600060296,0.799993575,1,0,0,rectangle_8,1.600060296,0.799993575,1,0,0,1.600060296,0.799993575,1,0,0,0,3,3,1,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5,PF,-96.79999,-49.60000718,1,0,0,response5disk_5,2,3.2488,0.800011456,-4.800006509,1,0,0,rectangle_8,-45.59998924,94.39999497,1,0,0,-5.599988639,-1.600006461,1,0,0,0,4,4,6,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response7disk_7,0,2.086,0,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,114,PF,-85.59998983,-48.80000716,1,0,0,response5disk_5,2,8.7087,1.600060296,-2.400006473,1,0,0,rectangle_8,1.600060296,-2.400006473,1,0,0,1.600060296,-2.400006473,1,0,0,0,5,5,2,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126,FF,55.20001227,-92.00000781,1,0,0,response3disk_5,4,3.4993,1.600060296,11.99999374,1,0,0,rectangle_8,1.600060296,11.99999374,1,0,0,1.600060296,11.99999374,1,0,0,0,6,6,5,1,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,14.2524,,,,,,,,,,,,,,,,,,,,,,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,space,3.7566,333,84.0000127,-39.20000702,1,0,0,response3disk,,5,-11.19998872,-3.200006485,1,0,0,rectangle,94.40001285,48.79999429,1,0,0,response1disk_3,TRUE,6,6,"[237,150,276,18,121,24,302,180,245,4,40,16,317,1,310,242,278,70,109,212]",3.3323,29.60006071,8.799993694,1,0,0,rectangle,0,0,0,37,1,
,,,,,,,,,,,,,FF,,,,,,,,6.2921,,,,,,,,,,,,,,,,,,,,,,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,55,49.60006101,81.59999478,1,0,0,response1disk,,7,1.14441E-05,-6.4373E-06,1,0,0,rectangle,1.14441E-05,-6.4373E-06,1,0,0,,,,,,,1.14441E-05,-6.4373E-06,1,0,0,,0,1,1,36,1,
,,,,,,,,,,,,,FF,,,,,,,,17.1259,,,,,,,,,,,,,,,,,,,,,,60b9af795939f976cb74232a,61036c65a3908e3f4b868f84,2021-07-29_23h06.09.832,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3069,-77.59998971,-43.20000708,1,0,0,response5disk,,2,13.60006047,-6.400006533,1,0,0,rectangle,13.60006047,-6.400006533,1,0,0,,,,,,,13.60006047,-6.400006533,1,0,0,,0,2,2,131,1,
