key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,2.909,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1691,-90,-27,1,0,0,response5disk,,2,-20,6,1,0,0,rectangle,-20,6,1,0,0,,,,,,,-20,6,1,0,0,,0,3,3,102,1,
,,,,,,,,,,,,,FF,,,,,,,,1.731,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2360,-82,45,1,0,0,response7disk,,1,6,4,1,0,0,rectangle,6,4,1,0,0,,,,,,,6,4,1,0,0,,0,4,4,64,1,
,,,,,,,,,,,,,FF,,,,,,,,2.441,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4135,86,-61,1,0,0,response3disk,,5,10,-1,1,0,0,rectangle,10,-1,1,0,0,,,,,,,10,-1,1,0,0,,0,5,5,132,1,
,,,,,,,,,,,,,FF,,,,,,,,1.761,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2887,-92,-56,1,0,0,response5disk,,2,-3,-6,1,0,0,rectangle,-3,-6,1,0,0,,,,,,,-3,-6,1,0,0,,0,6,6,82,1,
,,,,,,,,,,,,,FF,,,,,,,,2.817,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2129,112,42,1,0,0,response1disk,,6,-11,-7,1,0,0,rectangle,-11,-7,1,0,0,,,,,,,-11,-7,1,0,0,,0,7,7,153,1,
,,,,,,,,,,,,,FF,,,,,,,,2.931,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1143,61,-96,1,0,0,response3disk,,4,-2,16,1,0,0,rectangle,-2,16,1,0,0,,,,,,,-2,16,1,0,0,,0,8,8,118,1,
,,,,,,,,,,,,,FF,,,,,,,,1.825,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1413,93,-38,1,0,0,response3disk,,5,6,6,1,0,0,rectangle,6,6,1,0,0,,,,,,,6,6,1,0,0,,0,9,9,158,1,
,,,,,,,,,,,,,FF,,,,,,,,1.455,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2975,114,46,1,0,0,response1disk,,6,19,-4,1,0,0,rectangle,19,-4,1,0,0,,,,,,,19,-4,1,0,0,,0,10,10,76,1,
,,,,,,,,,,,,,FF,,,,,,,,2.024,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2712,64,-52,1,0,0,response3disk,,5,16,9,1,0,0,rectangle,16,9,1,0,0,,,,,,,16,9,1,0,0,,0,11,11,11,1,
,,,,,,,,,,,,,FF,,,,,,,,1.837,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,594,28,126,1,0,0,response1disk,,7,-5,12,1,0,0,rectangle,-5,12,1,0,0,,,,,,,-5,12,1,0,0,,0,12,12,157,1,
,,,,,,,,,,,,,FF,,,,,,,,2.504,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1503,69,86,1,0,0,response1disk,,7,-8,-6,1,0,0,rectangle,-8,-6,1,0,0,,,,,,,-8,-6,1,0,0,,0,13,13,109,1,
,,,,,,,,,,,,,FF,,,,,,,,1.701,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3125,85,-53,1,0,0,response3disk,,5,17,8,1,0,0,rectangle,-57,47,1,0,0,response7disk_3,TRUE,1,1,"[102,15,35,98,233,121,48,1,261,67,128,187,179,157,126,299,288,55,235,2]",2.196,-14,1,1,0,0,rectangle,0,14,14,120,1,
,,,,,,,,,,,,,FF,,,,,,,,1.936,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,737,77,-43,1,0,0,response3disk,,5,7,-1,1,0,0,rectangle,7,-1,1,0,0,,,,,,,7,-1,1,0,0,,0,15,15,129,1,
,,,,,,,,,,,,,FF,,,,,,,,1.951,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2817,39,-88,1,0,0,response3disk,,4,-1,7,1,0,0,rectangle,-1,7,1,0,0,,,,,,,-1,7,1,0,0,,0,16,16,145,1,
,,,,,,,,,,,,,FF,,,,,,,,1.519,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4124,-33,-97,1,0,0,response5disk,,3,6,-12,1,0,0,rectangle,6,-12,1,0,0,,,,,,,6,-12,1,0,0,,0,17,17,143,1,
,,,,,,,,,,,,,FF,,,,,,,,1.265,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1624,82,-42,1,0,0,response3disk,,5,5,-3,1,0,0,rectangle,5,-3,1,0,0,,,,,,,5,-3,1,0,0,,0,18,18,69,1,
,,,,,,,,,,,,,FF,,,,,,,,1.579,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1680,46,-110,1,0,0,response3disk,,4,9,-9,1,0,0,rectangle,9,-9,1,0,0,,,,,,,9,-9,1,0,0,,0,19,19,110,1,
,,,,,,,,,,,,,FF,,,,,,,,1.965,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1210,86,52,1,0,0,response1disk,,6,4,4,1,0,0,rectangle,4,4,1,0,0,,,,,,,4,4,1,0,0,,0,20,20,43,1,
,,,,,,,,,,,,,FF,,,,,,,,2.088,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3854,-34,-91,1,0,0,response5disk,,3,8,0,1,0,0,rectangle,8,0,1,0,0,,,,,,,8,0,1,0,0,,0,21,21,16,1,
,,,,,,,,,,,,,FF,,,,,,,,1.579,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,125,90,-87,1,0,0,response3disk,,5,-8,6,1,0,0,rectangle,-8,6,1,0,0,,,,,,,-8,6,1,0,0,,0,22,22,142,1,
,,,,,,,,,,,,,FF,,,,,,,,1.757,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2024,86,46,1,0,0,response1disk,,6,0,-4,1,0,0,rectangle,0,-4,1,0,0,,,,,,,0,-4,1,0,0,,0,23,23,104,1,
,,,,,,,,,,,,,FF,,,,,,,,1.652,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1607,-39,-110,1,0,0,response5disk,,3,14,3,1,0,0,rectangle,14,3,1,0,0,,,,,,,14,3,1,0,0,,0,24,24,54,1,
,,,,,,,,,,,,,FF,,,,,,,,1.283,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3531,88,37,1,0,0,response1disk,,6,-7,0,1,0,0,rectangle,-7,0,1,0,0,,,,,,,-7,0,1,0,0,,0,25,25,135,1,
,,,,,,,,,,,,,FF,,,,,,,,1.334,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2769,50,-122,1,0,0,response3disk,,4,-8,7,1,0,0,rectangle,-8,7,1,0,0,,,,,,,-8,7,1,0,0,,0,26,26,124,1,
,,,,,,,,,,,,,FF,,,,,,,,1.307,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2667,-83,-40,1,0,0,response5disk,,2,-14,1,1,0,0,rectangle,-14,1,1,0,0,,,,,,,-14,1,1,0,0,,0,27,27,113,1,
,,,,,,,,,,,,,FF,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2524,98,-68,1,0,0,response3disk,,5,16,0,1,0,0,rectangle,16,0,1,0,0,,,,,,,16,0,1,0,0,,0,28,28,38,1,
,,,,,,,,,,,,,FF,,,,,,,,1.556,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1133,-48,-95,1,0,0,response5disk,,3,9,-4,1,0,0,rectangle,9,-4,1,0,0,,,,,,,9,-4,1,0,0,,0,29,29,131,1,
,,,,,,,,,,,,,FF,,,,,,,,1.362,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1484,82,-49,1,0,0,response3disk,,5,3,1,1,0,0,rectangle,3,1,1,0,0,,,,,,,3,1,1,0,0,,0,30,30,1,1,
,,,,,,,,,,,,,FF,,,,,,,,1.781,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2376,44,-115,1,0,0,response3disk,,4,6,9,1,0,0,rectangle,6,9,1,0,0,,,,,,,6,9,1,0,0,,0,31,31,97,1,
,,,,,,,,,,,,,FF,,,,,,,,1.295,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,997,41,-107,1,0,0,response3disk,,4,-2,15,1,0,0,rectangle,-2,15,1,0,0,,,,,,,-2,15,1,0,0,,0,32,32,3,1,
,,,,,,,,,,,,,FF,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2574,88,53,1,0,0,response1disk,,6,1,-1,1,0,0,rectangle,1,-1,1,0,0,,,,,,,1,-1,1,0,0,,0,33,33,146,1,
,,,,,,,,,,,,,FF,,,,,,,,3.182,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,649,95,-67,1,0,0,response3disk,,5,16,-1,1,0,0,rectangle,37,71,1,0,0,response1disk_3,TRUE,7,7,"[102,15,35,98,233,121,48,1,261,67,128,187,179,157,126,299,288,55,235,2]",1.987,-2,6,1,0,0,rectangle,0,34,34,49,1,
,,,,,,,,,,,,,FF,,,,,,,,2.565,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2171,44,-100,1,0,0,response3disk,,4,6,1,1,0,0,rectangle,6,1,1,0,0,,,,,,,6,1,1,0,0,,0,35,35,90,1,
,,,,,,,,,,,,,FF,,,,,,,,2.124,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3507,-60,-95,1,0,0,response5disk,,3,10,-2,1,0,0,rectangle,10,-2,1,0,0,,,,,,,10,-2,1,0,0,,0,36,36,58,1,
,,,,,,,,,,,,,FF,,,,,,,,1.782,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,430,96,-60,1,0,0,response3disk,,5,9,-15,1,0,0,rectangle,9,-15,1,0,0,,,,,,,9,-15,1,0,0,,0,37,37,51,1,
,,,,,,,,,,,,,FF,,,,,,,,1.702,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,604,93,38,1,0,0,response1disk,,6,-6,-6,1,0,0,rectangle,-6,-6,1,0,0,,,,,,,-6,-6,1,0,0,,0,38,38,73,1,
,,,,,,,,,,,,,FF,,,,,,,,1.861,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3007,-89,-68,1,0,0,response5disk,,2,-7,-11,1,0,0,rectangle,-7,-11,1,0,0,,,,,,,-7,-11,1,0,0,,0,39,39,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.328,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4295,-84,-38,1,0,0,response5disk,,2,20,8,1,0,0,rectangle,20,8,1,0,0,,,,,,,20,8,1,0,0,,0,40,40,18,1,
,,,,,,,,,,,,,FF,,,,,,,,1.763,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4167,-49,-96,1,0,0,response5disk,,3,-1,0,1,0,0,rectangle,-1,0,1,0,0,,,,,,,-1,0,1,0,0,,0,41,41,7,1,
,,,,,,,,,,,,,FF,,,,,,,,1.494,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,330,86,59,1,0,0,response1disk,,6,14,7,1,0,0,rectangle,14,7,1,0,0,,,,,,,14,7,1,0,0,,0,42,42,99,1,
,,,,,,,,,,,,,FF,,,,,,,,1.354,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2380,102,66,1,0,0,response1disk,,6,9,11,1,0,0,rectangle,9,11,1,0,0,,,,,,,9,11,1,0,0,,0,43,43,112,1,
,,,,,,,,,,,,,FF,,,,,,,,1.654,,,,,,,,,,,,,,,,,,,,,,60fe5e12ba8c216235600e18,610379180fe5a4c6ebda3d30,2021-07-30_00h02.31.437,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2054,54,-113,1,0,0,response3disk,,4,2,6,1,0,0,rectangle,2,6,1,0,0,,,,,,,2,6,1,0,0,,0,44,44,103,1,
