key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,1.4451,space,16.0456,space,15.7823,space,7.6334,space,7.1688,space,6.6333,35,PF,-91.76202393,-31.72531128,1,0,0,response5disk_5,2,16.6897,-0.660461426,-4.202453613,1,0,0,rectangle_8,-0.660461426,-4.202453613,1,0,0,-0.660461426,-4.202453613,1,0,0,0,0,0,1,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,63,FF,-36.57580566,-110.2462769,1,0,0,response5disk_5,3,5.6,7.457092285,-1.45690918,1,0,0,rectangle_8,36.48242188,-108.7322998,1,0,0,-4.926818848,0.362121582,1,0,0,0,1,1,0,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,4,3.4837,4,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,108,PF,108.7120361,38.14916992,1,0,0,response1disk_5,6,4.8497,-3.613952637,6.026184082,1,0,0,rectangle_8,-3.613952637,6.026184082,1,0,0,-3.613952637,6.026184082,1,0,0,0,2,2,2,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,136,FF,-43.38671875,-104.675293,1,0,0,response5disk_5,3,5.3833,0.704345703,-0.159942627,1,0,0,rectangle_8,0.704345703,-0.159942627,1,0,0,0.704345703,-0.159942627,1,0,0,0,3,3,5,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,23,FF,41.12713623,113.4542847,1,0,0,response1disk_5,7,3.3162,1.690979004,-6.369873047,1,0,0,rectangle_8,45.34173584,-89.1920166,1,0,0,5.287963867,-2.1328125,1,0,0,0,4,4,3,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,4,2.0834,4,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87,PF,40.65734863,90.53100586,1,0,0,response1disk_5,7,2.0511,13.68035889,0.728149414,1,0,0,rectangle_8,13.68035889,0.728149414,1,0,0,13.68035889,0.728149414,1,0,0,0,5,5,6,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87,PF,33.85040283,84.04907227,1,0,0,response1disk_5,7,1.5665,0.941345215,-6.218994141,1,0,0,rectangle_8,0.941345215,-6.218994141,1,0,0,0.941345215,-6.218994141,1,0,0,0,6,6,4,1,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,6.5669,,,,,,,,,,,,,,,,,,,,,,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,3.5075,1513,105.9718628,41.45248413,1,0,0,response1disk,,6,4.586975098,-2.885681152,1,0,0,rectangle,-48.96875,-116.9053955,1,0,0,response5disk_3,TRUE,3,3,"[8,76,67,1,234,23,270,52,170,7,244,76,307,318,129,308,55,321,53,207]",3.9496,11.11590576,5.329772949,1,0,0,rectangle,0,0,0,76,1,
,,,,,,,,,,,,,FF,,,,,,,,5.2998,,,,,,,,,,,,,,,,,,,,,,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3265,102.3740845,29.96975708,1,0,0,response1disk,,6,-7.747741699,-4.691711426,1,0,0,rectangle,-7.747741699,-4.691711426,1,0,0,,,,,,,-7.747741699,-4.691711426,1,0,0,,0,1,1,110,1,
,,,,,,,,,,,,,FF,,,,,,,,2.3999,,,,,,,,,,,,,,,,,,,,,,60ff265ad0d04a091f893b0b,61036e8157a3bbbc40c70c13,2021-07-29_23h15.12.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1190,115.6872559,-58.92510986,1,0,0,response3disk,,5,9.937133789,-0.501251221,1,0,0,rectangle,9.937133789,-0.501251221,1,0,0,,,,,,,9.937133789,-0.501251221,1,0,0,,0,2,2,63,1,
