key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,3.7709,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,478,93.60001284,56.79999441,1,0,0,response1disk,,6,-11.19998872,8.799993694,1,0,0,rectangle,-11.19998872,8.799993694,1,0,0,,,,,,,-11.19998872,8.799993694,1,0,0,,0,3,3,151,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3345,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3118,44.80001211,-91.2000078,1,0,0,response3disk,,4,8.000011563,9.599993706,1,0,0,rectangle,8.000011563,9.599993706,1,0,0,,,,,,,8.000011563,9.599993706,1,0,0,,0,4,4,58,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9343,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1384,-59.99998945,-92.00000781,1,0,0,response5disk,,3,3.200011492,-10.40000659,1,0,0,rectangle,3.200011492,-10.40000659,1,0,0,,,,,,,3.200011492,-10.40000659,1,0,0,,0,5,5,36,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7339,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1195,40.80001205,-92.00000781,1,0,0,response3disk,,4,1.600060296,7.999993682,1,0,0,rectangle,1.600060296,7.999993682,1,0,0,,,,,,,1.600060296,7.999993682,1,0,0,,0,6,6,132,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2181,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1975,94.40001285,-43.20000708,1,0,0,response3disk,,5,-11.19998872,8.799993694,1,0,0,rectangle,-11.19998872,8.799993694,1,0,0,,,,,,,-11.19998872,8.799993694,1,0,0,,0,7,7,33,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8175,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1750,-83.99998981,-45.60000712,1,0,0,response5disk,,2,3.200011492,3.19999361,1,0,0,rectangle,3.200011492,3.19999361,1,0,0,,,,,,,3.200011492,3.19999361,1,0,0,,0,8,8,128,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9678,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3414,98.40001291,-55.20000726,1,0,0,response3disk,,5,-3.199988604,-8.800006568,1,0,0,rectangle,-3.199988604,-8.800006568,1,0,0,,,,,,,-3.199988604,-8.800006568,1,0,0,,0,9,9,116,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8509,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3497,45.60006095,-81.60005648,1,0,0,response3disk,,4,5.600060356,-7.200006545,1,0,0,rectangle,5.600060356,-7.200006545,1,0,0,,,,,,,5.600060356,-7.200006545,1,0,0,,0,10,10,29,1,
,,,,,,,,,,,,,FF,,,,,,,,2.4193,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2398,60.80001235,88.79999489,1,0,0,response1disk,,7,17.60006053,2.399993598,1,0,0,rectangle,17.60006053,2.399993598,1,0,0,,,,,,,17.60006053,2.399993598,1,0,0,,0,11,11,47,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8842,,,,,,,,,,,,,,,,,,,,,,60ff0285154e9a89d9116b02,61036df6e443c3e9aeab20c3,2021-07-30_04h12.10.585,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2139,116.8000132,36.79999411,1,0,0,response1disk,,6,25.60006065,-7.200006545,1,0,0,rectangle,25.60006065,-7.200006545,1,0,0,,,,,,,25.60006065,-7.200006545,1,0,0,,0,12,12,67,1,
