key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,3.929,space,5.711,space,27.126,space,9.958,space,1.419,space,5.023,148,PF,67,23,1,0,0,response1disk_5,6,10.132,11,-4,1,0,0,rectangle_8,11,-4,1,0,0,11,-4,1,0,0,0,0,0,2,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,118,FF,-27,-62,1,0,0,response5disk_5,3,2.035,10,-1,1,0,0,rectangle_8,75,22,1,0,0,11,6,1,0,0,0,1,1,5,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response1disk_7,6,5.264,6,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,34,PF,22,-64,1,0,0,response3disk_5,4,2.321,6,-7,1,0,0,rectangle_8,6,-7,1,0,0,6,-7,1,0,0,0,2,2,6,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0,FF,65,-45,1,0,0,response3disk_5,5,2.332,10,3,1,0,0,rectangle_8,10,3,1,0,0,10,3,1,0,0,0,3,3,3,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,FF,52,-26,1,0,0,response3disk_5,5,1.455,5,4,1,0,0,rectangle_8,76,25,1,0,0,9,-2,1,0,0,0,4,4,0,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response1disk_7,6,2.95,6,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,119,PF,-14,-70,1,0,0,response5disk_5,3,1.454,14,-3,1,0,0,rectangle_8,14,-3,1,0,0,14,-3,1,0,0,0,5,5,4,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,78,PF,-16,-59,1,0,0,response5disk_5,3,1.234,9,-3,1,0,0,rectangle_8,9,-3,1,0,0,9,-3,1,0,0,0,6,6,1,1,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.367,,,,,,,,,,,,,,,,,,,,,,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,5.062,2712,36,-59,1,0,0,response3disk,,4,13,2,1,0,0,rectangle,-62,-30,1,0,0,response5disk_3,TRUE,2,2,"[55,199,71,91,84,251,317,88,1,131,310,320,308,30,39,260,133,230,193,317]",2.804,2,0,1,0,0,rectangle,0,0,0,28,1,
,,,,,,,,,,,,,FF,,,,,,,,1.308,,,,,,,,,,,,,,,,,,,,,,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3139,-52,-30,1,0,0,response5disk,,2,0,-2,1,0,0,rectangle,0,-2,1,0,0,,,,,,,0,-2,1,0,0,,0,1,1,31,1,
,,,,,,,,,,,,,FF,,,,,,,,1.456,,,,,,,,,,,,,,,,,,,,,,60fd8a9b878fb74422fa9a78,61036f7647f5f4229f401fc5,2021-07-29_23h18.57.378,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2604,-36,-57,1,0,0,response5disk,,3,11,3,1,0,0,rectangle,11,3,1,0,0,,,,,,,11,3,1,0,0,,0,2,2,143,1,
