key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,0.914,space,1.673,space,10.934,space,5.445,space,0.759,space,2.496,128,FF,-34,-68,1,0,0,response5disk_5,3,6.368,2,2,1,0,0,rectangle_8,2,2,1,0,0,2,2,1,0,0,0,0,0,0,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,131,PF,-28,78,1,0,0,response7disk_5,0,1.499,9,-3,1,0,0,rectangle_8,-44,85,1,0,0,-2,15,1,0,0,0,1,1,6,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response7disk_7,0,2.049,0,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,136,PF,72,-32,1,0,0,response3disk_5,5,6.65,-10,0,1,0,0,rectangle_8,-10,0,1,0,0,-10,0,1,0,0,0,2,2,4,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,111,FF,75,52,1,0,0,response1disk_5,6,3.65,2,1,1,0,0,rectangle_8,2,1,1,0,0,2,1,1,0,0,0,3,3,3,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,79,PF,-28,-75,1,0,0,response5disk_5,3,1.55,1,-11,1,0,0,rectangle_8,-33,70,1,0,0,-7,8,1,0,0,0,4,4,2,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response7disk_7,0,1.682,0,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,104,PF,40,65,1,0,0,response1disk_5,7,1.35,-4,2,1,0,0,rectangle_8,-4,2,1,0,0,-4,2,1,0,0,0,5,5,1,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,53,FF,23,-72,1,0,0,response3disk_5,4,1.283,-7,-15,1,0,0,rectangle_8,-7,-15,1,0,0,-7,-15,1,0,0,0,6,6,5,1,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.067,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,2.509,3274,40,67,1,0,0,response1disk,,7,11,3,1,0,0,rectangle,-42,93,1,0,0,response7disk_3,TRUE,0,0,"[311,289,39,140,223,64,238,151,173,89,112,70,147,32,48,96,1,2,174,28]",1.149,0,0,1,0,0,rectangle,0,0,0,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.667,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1072,-36,-89,1,0,0,response5disk,,3,5,5,1,0,0,rectangle,72,31,1,0,0,response1disk_3,TRUE,6,6,"[311,289,39,140,223,64,238,151,173,89,112,70,147,32,48,96,1,2,174,28]",1.783,-12,-11,1,0,0,rectangle,0,1,1,103,1,
,,,,,,,,,,,,,FF,,,,,,,,1.082,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1230,-36,-76,1,0,0,response5disk,,3,-2,0,1,0,0,rectangle,-2,0,1,0,0,,,,,,,-2,0,1,0,0,,0,2,2,151,1,
,,,,,,,,,,,,,FF,,,,,,,,1.283,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2552,45,-61,1,0,0,response3disk,,4,-2,-4,1,0,0,rectangle,-2,-4,1,0,0,,,,,,,-2,-4,1,0,0,,0,3,3,36,1,
,,,,,,,,,,,,,FF,,,,,,,,0.916,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,4267,-71,-36,1,0,0,response5disk,,2,3,-3,1,0,0,rectangle,3,-3,1,0,0,,,,,,,3,-3,1,0,0,,0,4,4,90,1,
,,,,,,,,,,,,,FF,,,,,,,,0.733,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1943,77,34,1,0,0,response1disk,,6,13,1,1,0,0,rectangle,13,1,1,0,0,,,,,,,13,1,1,0,0,,0,5,5,112,1,
,,,,,,,,,,,,,FF,,,,,,,,1.316,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3245,-70,37,1,0,0,response7disk,,1,-10,5,1,0,0,rectangle,-10,5,1,0,0,,,,,,,-10,5,1,0,0,,0,6,6,48,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2192,43,65,1,0,0,response1disk,,7,16,7,1,0,0,rectangle,16,7,1,0,0,,,,,,,16,7,1,0,0,,0,7,7,96,1,
,,,,,,,,,,,,,FF,,,,,,,,1.917,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3708,-73,34,1,0,0,response7disk,,1,-18,-8,1,0,0,rectangle,-18,-8,1,0,0,,,,,,,-18,-8,1,0,0,,0,8,8,155,1,
,,,,,,,,,,,,,FF,,,,,,,,0.949,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3149,-79,36,1,0,0,response7disk,,1,-2,9,1,0,0,rectangle,-2,9,1,0,0,,,,,,,-2,9,1,0,0,,0,9,9,146,1,
,,,,,,,,,,,,,FF,,,,,,,,0.784,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2962,63,38,1,0,0,response1disk,,6,5,3,1,0,0,rectangle,5,3,1,0,0,,,,,,,5,3,1,0,0,,0,10,10,8,1,
,,,,,,,,,,,,,FF,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2167,-53,34,1,0,0,response7disk,,1,0,9,1,0,0,rectangle,0,9,1,0,0,,,,,,,0,9,1,0,0,,0,11,11,89,1,
,,,,,,,,,,,,,FF,,,,,,,,0.849,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1224,-32,-45,1,0,0,response5disk,,3,-1,-14,1,0,0,rectangle,-1,-14,1,0,0,,,,,,,-1,-14,1,0,0,,0,12,12,156,1,
,,,,,,,,,,,,,FF,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1849,66,36,1,0,0,response1disk,,6,3,10,1,0,0,rectangle,3,10,1,0,0,,,,,,,3,10,1,0,0,,0,13,13,6,1,
,,,,,,,,,,,,,FF,,,,,,,,1.216,,,,,,,,,,,,,,,,,,,,,,59bd3c6e3a9ab60001119ae5,61036c2406437e30c4945f1a,2021-07-29_23h08.59.840,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1589,46,70,1,0,0,response1disk,,7,17,-2,1,0,0,rectangle,17,-2,1,0,0,,,,,,,17,-2,1,0,0,,0,14,14,135,1,
