key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,1.6142,space,22.8019,space,62.2787,space,13.7814,space,1.7171,space,6.0991,44,FF,88.03515625,-54.91796875,0,0,1,response3disk_5,5,32.2351,-2.69140625,-2.71875,1,0,1,rectangle_8,-2.69140625,-2.71875,1,0,1,-2.69140625,-2.71875,1,0,1,0,0,0,5,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,31,PF,48.95703125,86.6796875,1,0,1,response1disk_5,7,4.5,4.390625,-4.02734375,1,0,1,rectangle_8,45.88671875,-96.29296875,1,0,1,-6.19921875,-5.12890625,1,0,1,0,1,1,1,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,4,11.9501,4,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,94,PF,41.68359375,72.20703125,1,0,1,response1disk_5,7,5.6336,4.36328125,-12.86328125,1,0,1,rectangle_8,4.36328125,-12.86328125,1,0,1,4.36328125,-12.86328125,1,0,1,0,2,2,4,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,101,FF,37.65234375,104.0625,1,0,1,response1disk_5,7,5.5999,-5.49609375,-5.0234375,1,0,1,rectangle_8,-5.49609375,-5.0234375,1,0,1,-5.49609375,-5.0234375,1,0,1,0,3,3,3,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,43,PF,-102.8632813,59.0625,1,0,1,response7disk_5,1,7.3031,11.25,-3.453125,1,0,1,rectangle_8,30.609375,-63.9140625,1,0,1,-1.30859375,-14.765625,1,0,1,0,4,4,6,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,response3disk_7,4,3.3841,4,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,159,PF,42.44140625,102.7773438,1,0,1,response1disk_5,7,2.282,2.75390625,-12.54296875,1,0,1,rectangle_8,2.75390625,-12.54296875,1,0,1,2.75390625,-12.54296875,1,0,1,0,5,5,2,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,132,FF,47.546875,76.2734375,1,0,1,response1disk_5,7,1.5848,8.25390625,-0.3203125,1,0,1,rectangle_8,8.25390625,-0.3203125,1,0,1,8.25390625,-0.3203125,1,0,1,0,6,6,0,1,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,6.4851,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,space,3.7439,3996,-100.1835938,-44.8828125,1,0,1,response5disk,,2,-13.35546875,7.16796875,1,0,1,rectangle,47.6640625,83.84375,1,0,1,response1disk_3,TRUE,7,7,"[106,10,231,278,50,126,146,32,216,27,1,286,61,104,234,98,100,82,50,91]",2.8507,3.8671875,3.75390625,1,0,1,rectangle,0,0,0,118,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4509,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3472,-88.5078125,40.80078125,1,0,1,response7disk,,1,-4.7578125,-4.77734375,1,0,1,rectangle,-4.7578125,-4.77734375,1,0,1,,,,,,,-4.7578125,-4.77734375,1,0,1,,0,1,1,15,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7998,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3904,36.34375,86.390625,1,0,1,response1disk,,7,-1.07421875,-1.95703125,1,0,1,rectangle,-1.07421875,-1.95703125,1,0,1,,,,,,,-1.07421875,-1.95703125,1,0,1,,0,2,2,36,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0336,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3428,-38.4140625,86.30078125,1,0,1,response7disk,,0,3.2734375,0.03515625,1,0,1,rectangle,3.2734375,0.03515625,1,0,1,,,,,,,3.2734375,0.03515625,1,0,1,,0,3,3,137,1,
,,,,,,,,,,,,,FF,,,,,,,,3.4332,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3173,61.7109375,97.8046875,1,0,1,response1disk,,7,11.22265625,1.76171875,1,0,1,rectangle,11.22265625,1.76171875,1,0,1,,,,,,,11.22265625,1.76171875,1,0,1,,0,4,4,117,1,
,,,,,,,,,,,,,FF,,,,,,,,11.2326,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,428,53.06640625,83.9921875,1,0,1,response1disk,,7,13.72265625,1.171875,1,0,1,rectangle,13.72265625,1.171875,1,0,1,,,,,,,13.72265625,1.171875,1,0,1,,0,5,5,11,1,
,,,,,,,,,,,,,FF,,,,,,,,5.0506,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,189,-74.078125,43.73828125,1,0,1,response7disk,,1,-0.7734375,-3.4140625,1,0,1,rectangle,-0.7734375,-3.4140625,1,0,1,,,,,,,-0.7734375,-3.4140625,1,0,1,,0,6,6,149,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9511,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,451,38.1171875,72.30859375,1,0,1,response1disk,,7,10.31640625,1.453125,1,0,1,rectangle,10.31640625,1.453125,1,0,1,,,,,,,10.31640625,1.453125,1,0,1,,0,7,7,156,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4167,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3464,-66.7578125,44.74609375,1,0,1,response7disk,,1,6.0390625,-3.875,1,0,1,rectangle,6.0390625,-3.875,1,0,1,,,,,,,6.0390625,-3.875,1,0,1,,0,8,8,141,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4004,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,4085,-78.23046875,-49.92578125,1,0,1,response5disk,,2,-15.65234375,-1.89453125,1,0,1,rectangle,82.21875,-54.06640625,1,0,1,response3disk_3,TRUE,5,5,"[106,10,231,278,50,126,146,32,216,27,1,286,61,104,234,98,100,82,50,91]",2.3842,8.8203125,-6.3984375,1,0,1,rectangle,0,9,9,96,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8838,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1027,43.00390625,85.90625,1,0,1,response1disk,,7,25.89453125,-7.546875,1,0,1,rectangle,25.89453125,-7.546875,1,0,1,,,,,,,25.89453125,-7.546875,1,0,1,,0,10,10,13,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1326,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,926,35.01171875,84.5,1,0,1,response1disk,,7,10.0078125,-2.9296875,1,0,1,rectangle,10.0078125,-2.9296875,1,0,1,,,,,,,10.0078125,-2.9296875,1,0,1,,0,11,11,113,1,
,,,,,,,,,,,,,FF,,,,,,,,3.117,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,976,85.57421875,-48.296875,1,0,1,response3disk,,5,-2.71484375,0.59375,1,0,1,rectangle,-2.71484375,0.59375,1,0,1,,,,,,,-2.71484375,0.59375,1,0,1,,0,12,12,16,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5161,,,,,,,,,,,,,,,,,,,,,,61020974d844343a3ff517d7,61036e9cc3d9ba9972f153eb,2021-07-29_23h15.29.683,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2616,47.7890625,109.2734375,1,0,1,response1disk,,7,5.50390625,6.98828125,1,0,1,rectangle,5.50390625,6.98828125,1,0,1,,,,,,,5.50390625,6.98828125,1,0,1,,0,13,13,12,1,
