key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3732,64.98828125,96.74609375,1,0,0,response1disk,,7,-10.4140625,2.10546875,1,0,0,rectangle,-10.4140625,2.10546875,1,0,0,,,,,,,-10.4140625,2.10546875,1,0,0,,0,24,24,103,1,
,,,,,,,,,,,,,FF,,,,,,,,3.0999,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2309,-30.38671875,-57.30078125,1,0,0,response5disk,,3,-0.33203125,-6.390625,1,0,0,rectangle,-0.33203125,-6.390625,1,0,0,,,,,,,-0.33203125,-6.390625,1,0,0,,0,25,25,84,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8669,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2120,99.6875,-66.828125,1,0,0,response3disk,,5,5.86328125,-7.8203125,1,0,0,rectangle,5.86328125,-7.8203125,1,0,0,,,,,,,5.86328125,-7.8203125,1,0,0,,0,26,26,53,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2173,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1647,77.83203125,-57.1953125,1,0,0,response3disk,,5,9.8515625,-1.4921875,1,0,0,rectangle,9.8515625,-1.4921875,1,0,0,,,,,,,9.8515625,-1.4921875,1,0,0,,0,27,27,78,1,
,,,,,,,,,,,,,FF,,,,,,,,1.334,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2077,44.921875,-59.96875,1,0,0,response3disk,,4,17.25,-0.31640625,1,0,0,rectangle,17.25,-0.31640625,1,0,0,,,,,,,17.25,-0.31640625,1,0,0,,0,28,28,134,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3508,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2651,-64.25,-108.953125,1,0,0,response5disk,,3,-6.91015625,-3.12890625,1,0,0,rectangle,-6.91015625,-3.12890625,1,0,0,,,,,,,-6.91015625,-3.12890625,1,0,0,,0,29,29,39,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7837,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2620,89.85546875,-50.7578125,1,0,0,response3disk,,5,17.171875,-12.51171875,1,0,0,rectangle,17.171875,-12.51171875,1,0,0,,,,,,,17.171875,-12.51171875,1,0,0,,0,30,30,124,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6999,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2231,-67.95703125,-49.4453125,1,0,0,response5disk,,2,-11.1171875,3.359375,1,0,0,rectangle,-11.1171875,3.359375,1,0,0,,,,,,,-11.1171875,3.359375,1,0,0,,0,31,31,9,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0334,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3080,97.4609375,-36.13671875,1,0,0,response3disk,,5,15.08984375,-10.84765625,1,0,0,rectangle,15.08984375,-10.84765625,1,0,0,,,,,,,15.08984375,-10.84765625,1,0,0,,0,32,32,47,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7165,,,,,,,,,,,,,,,,,,,,,,60fcdf62ae64294443dd010d,610368b8b1bd52c528ebd7b6,2021-07-29_19h50.32.535,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,2193,25.640625,-80.44921875,1,0,0,response3disk,,4,2.2109375,-4.51171875,1,0,0,rectangle,2.2109375,-4.51171875,1,0,0,,,,,,,2.2109375,-4.51171875,1,0,0,,0,33,33,44,1,
