key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,1.21504,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,585,73.72265625,24.4140625,1,0,0,response1disk,,6,5.19921875,3.53515625,1,0,0,rectangle,5.19921875,3.53515625,1,0,0,,,,,,,5.19921875,3.53515625,1,0,0,,0,3,3,121,1,
,,,,,,,,,,,,,FF,,,,,,,,1.550655,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,125,41.7734375,73.6484375,1,0,0,response1disk,,7,0.30078125,-2.52734375,1,0,0,rectangle,0.30078125,-2.52734375,1,0,0,,,,,,,0.30078125,-2.52734375,1,0,0,,0,4,4,62,1,
,,,,,,,,,,,,,FF,,,,,,,,1.53335,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3095,35.52734375,-100.6328125,1,0,0,response3disk,,4,-3.84765625,13.90625,1,0,0,rectangle,-3.84765625,13.90625,1,0,0,,,,,,,-3.84765625,13.90625,1,0,0,,0,5,5,18,1,
,,,,,,,,,,,,,FF,,,,,,,,0.801615,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,993,83.83203125,-35.765625,1,0,0,response3disk,,5,8.1171875,2.2734375,1,0,0,rectangle,8.1171875,2.2734375,1,0,0,,,,,,,8.1171875,2.2734375,1,0,0,,0,6,6,32,1,
,,,,,,,,,,,,,FF,,,,,,,,1.367325,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,831,45.41015625,-112.078125,1,0,0,response3disk,,4,-1.3359375,-9.62109375,1,0,0,rectangle,-1.3359375,-9.62109375,1,0,0,,,,,,,-1.3359375,-9.62109375,1,0,0,,0,7,7,136,1,
,,,,,,,,,,,,,FF,,,,,,,,0.967595,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3551,-74.51171875,33.9140625,1,0,0,response7disk,,1,8.30078125,3.20703125,1,0,0,rectangle,8.30078125,3.20703125,1,0,0,,,,,,,8.30078125,3.20703125,1,0,0,,0,8,8,105,1,
,,,,,,,,,,,,,FF,,,,,,,,2.066,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1910,62.01171875,-91.6015625,1,0,0,response3disk,,4,-3.87109375,0.1015625,1,0,0,rectangle,-3.87109375,0.1015625,1,0,0,,,,,,,-3.87109375,0.1015625,1,0,0,,0,9,9,70,1,
,,,,,,,,,,,,,FF,,,,,,,,1.634205,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3439,-77.703125,-55.5390625,1,0,0,response5disk,,2,2.953125,-4.73828125,1,0,0,rectangle,2.953125,-4.73828125,1,0,0,,,,,,,2.953125,-4.73828125,1,0,0,,0,10,10,42,1,
,,,,,,,,,,,,,FF,,,,,,,,2.200035,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,1214,-44.58203125,-87.69921875,1,0,0,response5disk,,3,-8.41796875,6.5078125,1,0,0,rectangle,-8.41796875,6.5078125,1,0,0,,,,,,,-8.41796875,6.5078125,1,0,0,,0,11,11,55,1,
,,,,,,,,,,,,,FF,,,,,,,,0.86695,,,,,,,,,,,,,,,,,,,,,,60fe258a910eeef6399a574d,61036fef11bc5a6b8b2646ca,2021-07-29_22h24.18.857,Simcolourproject_2stim_asymm_v5,2020.2.10,MacIntel,60,61025ae37ef11b136ea224fe,,,,,,,,,3889,39.8203125,-90.08203125,1,0,0,response3disk,,4,1.52734375,-0.3046875,1,0,0,rectangle,1.52734375,-0.3046875,1,0,0,,,,,,,1.52734375,-0.3046875,1,0,0,,0,12,12,87,1,
