key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
space,2.4461,space,13.042,space,12.2227,space,8.7754,space,4.852,space,11.7979,146,FF,-49,100,1,0,0,response7disk_5,0,14.3723,-2,-5,1,0,0,rectangle_8,-2,-5,1,0,0,-2,-5,1,0,0,0,0,0,5,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,36,PF,30,72,1,0,0,response1disk_5,7,3.8951,2,0,1,0,0,rectangle_8,44,91,1,0,0,-17,7,1,0,0,0,1,1,1,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response1disk_7,7,4.2627,7,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,51,PF,37,86,1,0,0,response1disk_5,7,2.8466,0,-7,1,0,0,rectangle_8,0,-7,1,0,0,0,-7,1,0,0,0,2,2,6,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,95,FF,59,-43,1,0,0,response3disk_5,5,4.7939,2,2,1,0,0,rectangle_8,2,2,1,0,0,2,2,1,0,0,0,3,3,3,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,36,PF,28,54,1,0,0,response1disk_5,7,1.0657,1,2,1,0,0,rectangle_8,33,82,1,0,0,14,13,1,0,0,0,4,4,4,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,response1disk_7,7,1.8643,7,"[2,5]",rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,158,FF,-87,-38,1,0,0,response5disk_5,2,3.9618,-16,3,1,0,0,rectangle_8,-16,3,1,0,0,-16,3,1,0,0,0,5,5,0,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,103,PF,53,81,1,0,0,response1disk_5,7,1.2155,-8,-5,1,0,0,rectangle_8,-8,-5,1,0,0,-8,-5,1,0,0,0,6,6,2,1,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,4.0131,,,,,,,,,,,,,,,,,,,,,,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,space,18.7275,1767,78,26,1,0,0,response1disk,,6,-1,2,1,0,0,rectangle,43,-91,1,0,0,response3disk_3,TRUE,4,4,"[209,102,249,33,95,126,160,176,90,200,203,152,156,171,77,1,84,178,19,138]",2.8327,-2,-6,1,0,0,rectangle,0,0,0,61,1,
,,,,,,,,,,,,,FF,,,,,,,,1.102,,,,,,,,,,,,,,,,,,,,,,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4011,40,81,1,0,0,response1disk,,7,5,5,1,0,0,rectangle,5,5,1,0,0,,,,,,,5,5,1,0,0,,0,1,1,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3485,,,,,,,,,,,,,,,,,,,,,,60fcd3ee451b8deffca413ee,61036c7484ad83fd30723a61,2021-07-29_22h06.00.299,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,4175,53,90,1,0,0,response1disk,,7,9,11,1,0,0,rectangle,9,11,1,0,0,,,,,,,9,11,1,0,0,,0,2,2,102,1,
