"","firstColour","secondColour","value"
"119","#C4577A","#022C88",5.58333333333333
"120","#C4577A","#032040",6.71428571428571
"121","#C4577A","#73B7C3",6
"122","#C4577A","#3394B7",6.10714285714286
"123","#C4577A","#5891A2",5.68181818181818
"124","#C4577A","#02529A",5.14285714285714
"125","#C4577A","#2F2874",6.1875
"126","#C4577A","#03406F",5.5625
"127","#C4577A","#09384C",5.1875
"128","#C4577A","#8DCFC1",6
"129","#C4577A","#41A79A",5.95
"130","#C4577A","#68A899",5.66666666666667
"131","#C4577A","#086E79",5.92857142857143
"132","#C4577A","#367467",5.31818181818182
"133","#C4577A","#034E49",5
"134","#C4577A","#0A3B38",5.58333333333333
"135","#C4577A","#A3E2AC",5.38888888888889
"136","#C4577A","#5FC16E",6.65
"137","#C4577A","#83B37F",5.3125
"138","#C4577A","#40A144",6.6
"139","#C4577A","#487F55",5.875
"140","#C4577A","#207427",6
"141","#C4577A","#163D1F",5.6875
"142","#C4577A","#D8E26A",5.5
"143","#C4577A","#C5DD24",6.25
"144","#C4577A","#AEBE5A",5.36363636363636
"145","#C4577A","#AAC901",5.5
"146","#C4577A","#84932A",5.75
"147","#C4577A","#758E00",5.625
"148","#C4577A","#445507",5.5
"149","#C4577A","#FBEC77",5.5
"150","#C4577A","#FCDD2A",6
"151","#C4577A","#D3BE51",5.5625
"152","#C4577A","#F4D000",4.5625
"153","#C4577A","#AF972D",5.4
"154","#C4577A","#AA8F02",4.83333333333333
"155","#C4577A","#685A14",6.125
"156","#C4577A","#FAC88D",4.58333333333333
"157","#C4577A","#FBA628",5.5
"158","#C4577A","#E49A5B",4.5
"159","#C4577A","#FF8F00",4.22222222222222
"160","#C4577A","#AE783C",4.35714285714286
"161","#C4577A","#AC6401",4.5
"162","#C4577A","#76450B",5.08333333333333
"163","#C4577A","#FAAF99",3.05555555555556
"164","#C4577A","#FB702E",4.92857142857143
"165","#C4577A","#E67E72",2.33333333333333
"166","#C4577A","#E83406",2.66666666666667
"167","#C4577A","#A25739",3
"168","#C4577A","#A51A01",3.25
"169","#C4577A","#782918",3.92857142857143
"170","#C4577A","#F699A1",2
"171","#C4577A","#E26164",1.35714285714286
"172","#C4577A","#D2797D",1.83333333333333
"173","#C4577A","#DA0B27",1.95
"174","#C4577A","#96484B",3.14285714285714
"175","#C4577A","#9B081A",3.6875
"176","#C4577A","#591D1F",3.33333333333333
"177","#C4577A","#010300",6.83333333333333
"178","#C4577A","#293028",6.33333333333333
"179","#C4577A","#595F51",5.5625
"180","#C4577A","#5D6355",6.3125
"181","#C4577A","#7E8274",5.5
"182","#C4577A","#9DA193",5.4
"183","#C4577A","#B4BAAC",6.83333333333333
"184","#C4577A","#D8DACD",5.65
"185","#C4577A","#F6F7F1",5.625
"186","#B06079","#B06079",0.3
"187","#B06079","#9C1C53",2.16666666666667
"188","#B06079","#7C3D4E",2.9375
"189","#B06079","#7D0B45",2.67857142857143
"190","#B06079","#52253C",3.05555555555556
"191","#B06079","#B28AB7",3.64285714285714
"192","#B06079","#8F5AA8",4.66666666666667
"193","#B06079","#8B5F92",2.3
"194","#B06079","#642B7C",4.5
"195","#B06079","#5D4263",4.4
"196","#B06079","#430F59",4
"197","#B06079","#331F3B",4.42857142857143
"198","#B06079","#9796C0",4
"199","#B06079","#7171C9",4.5
"200","#B06079","#716B92",4.44444444444444
"201","#B06079","#39319E",5.69230769230769
"202","#B06079","#4E486C",5.08333333333333
"203","#B06079","#261D6E",5.27777777777778
"204","#B06079","#171639",5.6
"205","#B06079","#86A2C9",4.1
"206","#B06079","#427AC4",6.21428571428571
"207","#B06079","#5F7AA7",5.45454545454545
"208","#B06079","#0C4FA2",5.66666666666667
"209","#B06079","#3F597A",5.25
"210","#B06079","#022C88",5.57142857142857
"211","#B06079","#032040",4.92857142857143
"212","#B06079","#73B7C3",5.3125
"213","#B06079","#3394B7",4.92857142857143
"214","#B06079","#5891A2",5.71428571428571
"215","#B06079","#02529A",5.94444444444444
"216","#B06079","#2F2874",5.55555555555556
"217","#B06079","#03406F",5.5
"218","#B06079","#09384C",6.6
"219","#B06079","#8DCFC1",5.91666666666667
"220","#B06079","#41A79A",5.55
"221","#B06079","#68A899",6
"222","#B06079","#086E79",4.85714285714286
"223","#B06079","#367467",5.7
"224","#B06079","#034E49",4.71428571428571
"225","#B06079","#0A3B38",5.91666666666667
"226","#B06079","#A3E2AC",6.25
"227","#B06079","#5FC16E",6.1875
"228","#B06079","#83B37F",5.75
"229","#B06079","#40A144",5.77272727272727
"230","#B06079","#487F55",5.28571428571429
"231","#B06079","#207427",7
"232","#B06079","#163D1F",6.5
"233","#B06079","#D8E26A",5.58333333333333
"234","#B06079","#C5DD24",6.125
"235","#B06079","#AEBE5A",5.44444444444444
"236","#B06079","#AAC901",5.78571428571429
"237","#B06079","#84932A",4.57142857142857
"238","#B06079","#758E00",6.42857142857143
"239","#B06079","#445507",6.28571428571429
"240","#B06079","#FBEC77",5.83333333333333
"241","#B06079","#FCDD2A",5.875
"242","#B06079","#D3BE51",5.5
"243","#B06079","#F4D000",5.625
"244","#B06079","#AF972D",5.2
"245","#B06079","#AA8F02",5
"246","#B06079","#685A14",5.22222222222222
"247","#B06079","#FAC88D",5.29166666666667
"248","#B06079","#FBA628",5.5
"249","#B06079","#E49A5B",4.76923076923077
"250","#B06079","#FF8F00",5.5
"251","#B06079","#AE783C",4.25
"252","#B06079","#AC6401",5.25
"253","#B06079","#76450B",5.27777777777778
"254","#B06079","#FAAF99",3.28571428571429
"255","#B06079","#FB702E",4.35
"256","#B06079","#E67E72",3.3
"257","#B06079","#E83406",3.33333333333333
"258","#B06079","#A25739",4.08333333333333
"259","#B06079","#A51A01",2.91666666666667
"260","#B06079","#782918",3.8
"261","#B06079","#F699A1",1.9375
"262","#B06079","#E26164",2.40909090909091
"263","#B06079","#D2797D",1.5
"264","#B06079","#DA0B27",3.5
"265","#B06079","#96484B",1.85714285714286
"266","#B06079","#9B081A",2.7
"267","#B06079","#591D1F",3.18181818181818
"268","#B06079","#010300",5.625
"269","#B06079","#293028",6.25
"270","#B06079","#595F51",5.46666666666667
"271","#B06079","#5D6355",4.08333333333333
"272","#B06079","#7E8274",5.85714285714286
"273","#B06079","#9DA193",5.16666666666667
"274","#B06079","#B4BAAC",5.05555555555556
"275","#B06079","#D8DACD",5.875
"276","#B06079","#F6F7F1",5.44444444444444
"277","#9C1C53","#9C1C53",0.5625
"278","#9C1C53","#7C3D4E",2.5
"279","#9C1C53","#7D0B45",1.9375
"280","#9C1C53","#52253C",3.54166666666667
"281","#9C1C53","#B28AB7",4.5
"282","#9C1C53","#8F5AA8",4.375
"283","#9C1C53","#8B5F92",4.625
"284","#9C1C53","#642B7C",4.08333333333333
"285","#9C1C53","#5D4263",5
"286","#9C1C53","#430F59",3.66666666666667
"287","#9C1C53","#331F3B",3.75
"288","#9C1C53","#9796C0",4.21428571428571
"289","#9C1C53","#7171C9",5.22222222222222
"290","#9C1C53","#716B92",4.11538461538461
"291","#9C1C53","#39319E",5.4375
"292","#9C1C53","#4E486C",4.42857142857143
"293","#9C1C53","#261D6E",5.57142857142857
"294","#9C1C53","#171639",6.375
"295","#9C1C53","#86A2C9",4.35714285714286
"296","#9C1C53","#427AC4",6.1875
"297","#9C1C53","#5F7AA7",5
"298","#9C1C53","#0C4FA2",5.72222222222222
"299","#9C1C53","#3F597A",4.45454545454545
"300","#9C1C53","#022C88",5.5
"301","#9C1C53","#032040",5.3125
"302","#9C1C53","#73B7C3",6.33333333333333
"303","#9C1C53","#3394B7",5.15
"304","#9C1C53","#5891A2",6.33333333333333
"305","#9C1C53","#02529A",5.58333333333333
"306","#9C1C53","#2F2874",5.11111111111111
"307","#9C1C53","#03406F",4.5
"308","#9C1C53","#09384C",5.2
"309","#9C1C53","#8DCFC1",6.33333333333333
"310","#9C1C53","#41A79A",5.6875
"311","#9C1C53","#68A899",6.1875
"312","#9C1C53","#086E79",5.95454545454545
"313","#9C1C53","#367467",5.88888888888889
"314","#9C1C53","#034E49",5.95454545454545
"315","#9C1C53","#0A3B38",4.375
"316","#9C1C53","#A3E2AC",6.38888888888889
"317","#9C1C53","#5FC16E",5.77777777777778
"318","#9C1C53","#83B37F",6.07142857142857
"319","#9C1C53","#40A144",6.08333333333333
"320","#9C1C53","#487F55",6.5
"321","#9C1C53","#207427",6.22222222222222
"322","#9C1C53","#163D1F",6.21428571428571
"323","#9C1C53","#D8E26A",5.2
"324","#9C1C53","#C5DD24",5.9375
"325","#9C1C53","#AEBE5A",6
"326","#9C1C53","#AAC901",5.5
"327","#9C1C53","#84932A",5.09090909090909
"328","#9C1C53","#758E00",6.05
"329","#9C1C53","#445507",6
"330","#9C1C53","#FBEC77",5.54545454545455
"331","#9C1C53","#FCDD2A",6.57142857142857
"332","#9C1C53","#D3BE51",5.88888888888889
"333","#9C1C53","#F4D000",6.2
"334","#9C1C53","#AF972D",5
"335","#9C1C53","#AA8F02",4.75
"336","#9C1C53","#685A14",5.81818181818182
"337","#9C1C53","#FAC88D",4.875
"338","#9C1C53","#FBA628",6.1875
"339","#9C1C53","#E49A5B",4
"340","#9C1C53","#FF8F00",6
"341","#9C1C53","#AE783C",4.77777777777778
"342","#9C1C53","#AC6401",5.09090909090909
"343","#9C1C53","#76450B",4.5
"344","#9C1C53","#FAAF99",2.41666666666667
"345","#9C1C53","#FB702E",5.08333333333333
"346","#9C1C53","#E67E72",2.86363636363636
"347","#9C1C53","#E83406",3.05555555555556
"348","#9C1C53","#A25739",4.1
"349","#9C1C53","#A51A01",1.5
"350","#9C1C53","#782918",2.91666666666667
"351","#9C1C53","#F699A1",3.35714285714286
"352","#9C1C53","#E26164",1.8
"353","#9C1C53","#D2797D",2.72222222222222
"354","#9C1C53","#DA0B27",2.05555555555556
"355","#9C1C53","#96484B",1.85714285714286
"356","#9C1C53","#9B081A",2.125
"357","#9C1C53","#591D1F",2.81818181818182
"358","#9C1C53","#010300",6.64285714285714
"359","#9C1C53","#293028",6
"360","#9C1C53","#595F51",6.33333333333333
"361","#9C1C53","#5D6355",5.33333333333333
"362","#9C1C53","#7E8274",6.42857142857143
"363","#9C1C53","#9DA193",6.28571428571429
"364","#9C1C53","#B4BAAC",5.5
"365","#9C1C53","#D8DACD",6.11111111111111
"366","#9C1C53","#F6F7F1",6
"367","#7C3D4E","#7C3D4E",0.5
"368","#7C3D4E","#7D0B45",2.44444444444444
"369","#7C3D4E","#52253C",2.36363636363636
"370","#7C3D4E","#B28AB7",3.875
"371","#7C3D4E","#8F5AA8",4.28571428571429
"372","#7C3D4E","#8B5F92",3.7
"373","#7C3D4E","#642B7C",4
"374","#7C3D4E","#5D4263",3.5
"375","#7C3D4E","#430F59",2.91666666666667
"376","#7C3D4E","#331F3B",3.57142857142857
"377","#7C3D4E","#9796C0",4.75
"378","#7C3D4E","#7171C9",4.42307692307692
"379","#7C3D4E","#716B92",5.30769230769231
"380","#7C3D4E","#39319E",5.75
"381","#7C3D4E","#4E486C",4.625
"382","#7C3D4E","#261D6E",4.7
"383","#7C3D4E","#171639",4.5
"384","#7C3D4E","#86A2C9",5.05
"385","#7C3D4E","#427AC4",5.625
"386","#7C3D4E","#5F7AA7",4.7
"387","#7C3D4E","#0C4FA2",5.28571428571429
"388","#7C3D4E","#3F597A",4.7
"389","#7C3D4E","#022C88",6
"390","#7C3D4E","#032040",5.14285714285714
"391","#7C3D4E","#73B7C3",5.5
"392","#7C3D4E","#3394B7",7
"393","#7C3D4E","#5891A2",5.41666666666667
"394","#7C3D4E","#02529A",5
"395","#7C3D4E","#2F2874",4.69230769230769
"396","#7C3D4E","#03406F",5.66666666666667
"397","#7C3D4E","#09384C",5.5
"398","#7C3D4E","#8DCFC1",5.66666666666667
"399","#7C3D4E","#41A79A",5.8
"400","#7C3D4E","#68A899",5.05
"401","#7C3D4E","#086E79",5.0625
"402","#7C3D4E","#367467",6.10714285714286
"403","#7C3D4E","#034E49",4.875
"404","#7C3D4E","#0A3B38",5.125
"405","#7C3D4E","#A3E2AC",6.35
"406","#7C3D4E","#5FC16E",6.58333333333333
"407","#7C3D4E","#83B37F",5.45
"408","#7C3D4E","#40A144",5.83333333333333
"409","#7C3D4E","#487F55",5.8
"410","#7C3D4E","#207427",6.3
"411","#7C3D4E","#163D1F",5.79166666666667
"412","#7C3D4E","#D8E26A",6
"413","#7C3D4E","#C5DD24",6.625
"414","#7C3D4E","#AEBE5A",6.4
"415","#7C3D4E","#AAC901",5.91666666666667
"416","#7C3D4E","#84932A",5.9
"417","#7C3D4E","#758E00",5.92857142857143
"418","#7C3D4E","#445507",5.5
"419","#7C3D4E","#FBEC77",6
"420","#7C3D4E","#FCDD2A",6.22222222222222
"421","#7C3D4E","#D3BE51",5.5
"422","#7C3D4E","#F4D000",5.58333333333333
"423","#7C3D4E","#AF972D",5.66666666666667
"424","#7C3D4E","#AA8F02",4.57142857142857
"425","#7C3D4E","#685A14",4.81818181818182
"426","#7C3D4E","#FAC88D",5.29166666666667
"427","#7C3D4E","#FBA628",5
"428","#7C3D4E","#E49A5B",3.9
"429","#7C3D4E","#FF8F00",5.33333333333333
"430","#7C3D4E","#AE783C",4.16666666666667
"431","#7C3D4E","#AC6401",4.4
"432","#7C3D4E","#76450B",4.1875
"433","#7C3D4E","#FAAF99",4.05555555555556
"434","#7C3D4E","#FB702E",5.1
"435","#7C3D4E","#E67E72",3.625
"436","#7C3D4E","#E83406",3.71428571428571
"437","#7C3D4E","#A25739",2.75
"438","#7C3D4E","#A51A01",3.5
"439","#7C3D4E","#782918",2.5
"440","#7C3D4E","#F699A1",3.16666666666667
"441","#7C3D4E","#E26164",2.91666666666667
"442","#7C3D4E","#D2797D",2.375
"443","#7C3D4E","#DA0B27",3.2
"444","#7C3D4E","#96484B",1.5
"445","#7C3D4E","#9B081A",2.75
"446","#7C3D4E","#591D1F",2.35
"447","#7C3D4E","#010300",5.9
"448","#7C3D4E","#293028",6
"449","#7C3D4E","#595F51",5.07142857142857
"450","#7C3D4E","#5D6355",5.04166666666667
"451","#7C3D4E","#7E8274",5.5
"452","#7C3D4E","#9DA193",5.27777777777778
"453","#7C3D4E","#B4BAAC",5.38888888888889
"454","#7C3D4E","#D8DACD",5.33333333333333
"455","#7C3D4E","#F6F7F1",6.22727272727273
"456","#7D0B45","#7D0B45",0.571428571428571
"457","#7D0B45","#52253C",1.9375
"458","#7D0B45","#B28AB7",4.1
"459","#7D0B45","#8F5AA8",3.75
"460","#7D0B45","#8B5F92",4.28571428571429
"461","#7D0B45","#642B7C",3.78571428571429
"462","#7D0B45","#5D4263",3.42857142857143
"463","#7D0B45","#430F59",4.33333333333333
"464","#7D0B45","#331F3B",2.72222222222222
"465","#7D0B45","#9796C0",4.41666666666667
"466","#7D0B45","#7171C9",5
"467","#7D0B45","#716B92",4.21428571428571
"468","#7D0B45","#39319E",6
"469","#7D0B45","#4E486C",4.41666666666667
"470","#7D0B45","#261D6E",4.83333333333333
"471","#7D0B45","#171639",4.85
"472","#7D0B45","#86A2C9",6
"473","#7D0B45","#427AC4",6.16666666666667
"474","#7D0B45","#5F7AA7",5.53571428571429
"475","#7D0B45","#0C4FA2",6.4
"476","#7D0B45","#3F597A",5.375
"477","#7D0B45","#022C88",5.9375
"478","#7D0B45","#032040",4.67857142857143
"479","#7D0B45","#73B7C3",5.25
"480","#7D0B45","#3394B7",4.625
"481","#7D0B45","#5891A2",5.22222222222222
"482","#7D0B45","#02529A",4.5
"483","#7D0B45","#2F2874",5.8125
"484","#7D0B45","#03406F",5.40909090909091
"485","#7D0B45","#09384C",5
"486","#7D0B45","#8DCFC1",6.16666666666667
"487","#7D0B45","#41A79A",5.3125
"488","#7D0B45","#68A899",5.95
"489","#7D0B45","#086E79",4.92857142857143
"490","#7D0B45","#367467",5.875
"491","#7D0B45","#034E49",5.6875
"492","#7D0B45","#0A3B38",5.28571428571429
"493","#7D0B45","#A3E2AC",6.0625
"494","#7D0B45","#5FC16E",6.25
"495","#7D0B45","#83B37F",6.14285714285714
"496","#7D0B45","#40A144",5.64285714285714
"497","#7D0B45","#487F55",6.17857142857143
"498","#7D0B45","#207427",5.55555555555556
"499","#7D0B45","#163D1F",6.66666666666667
"500","#7D0B45","#D8E26A",6.14285714285714
"501","#7D0B45","#C5DD24",6.64285714285714
"502","#7D0B45","#AEBE5A",5.22727272727273
"503","#7D0B45","#AAC901",6
"504","#7D0B45","#84932A",6.5
"505","#7D0B45","#758E00",6.27777777777778
"506","#7D0B45","#445507",6.13636363636364
"507","#7D0B45","#FBEC77",6.16666666666667
"508","#7D0B45","#FCDD2A",6.27777777777778
"509","#7D0B45","#D3BE51",6.25
"510","#7D0B45","#F4D000",6.4
"511","#7D0B45","#AF972D",5.25
"512","#7D0B45","#AA8F02",6.04166666666667
"513","#7D0B45","#685A14",5.58333333333333
"514","#7D0B45","#FAC88D",5.64285714285714
"515","#7D0B45","#FBA628",6.58333333333333
"516","#7D0B45","#E49A5B",4.86666666666667
"517","#7D0B45","#FF8F00",6
"518","#7D0B45","#AE783C",5.25
"519","#7D0B45","#AC6401",5.5
"520","#7D0B45","#76450B",4.66666666666667
"521","#7D0B45","#FAAF99",3.16666666666667
"522","#7D0B45","#FB702E",5.63636363636364
"523","#7D0B45","#E67E72",3.40909090909091
"524","#7D0B45","#E83406",4.1
"525","#7D0B45","#A25739",4
"526","#7D0B45","#A51A01",2.88888888888889
"527","#7D0B45","#782918",3.1
"528","#7D0B45","#F699A1",3.83333333333333
"529","#7D0B45","#E26164",3.11111111111111
"530","#7D0B45","#D2797D",3.0625
"531","#7D0B45","#DA0B27",3
"532","#7D0B45","#96484B",2.61111111111111
"533","#7D0B45","#9B081A",2.35714285714286
"534","#7D0B45","#591D1F",2.375
"535","#7D0B45","#010300",6.11111111111111
"536","#7D0B45","#293028",4.75
"537","#7D0B45","#595F51",5.88888888888889
"538","#7D0B45","#5D6355",5.75
"539","#7D0B45","#7E8274",6.16666666666667
"540","#7D0B45","#9DA193",5.72222222222222
"541","#7D0B45","#B4BAAC",5.41666666666667
"542","#7D0B45","#D8DACD",6.1875
"543","#7D0B45","#F6F7F1",6.58333333333333
"544","#52253C","#52253C",0.277777777777778
"545","#52253C","#B28AB7",4.42857142857143
"546","#52253C","#8F5AA8",2.25
"547","#52253C","#8B5F92",3.66666666666667
"548","#52253C","#642B7C",3.6
"549","#52253C","#5D4263",2.8
"550","#52253C","#430F59",3.45833333333333
"551","#52253C","#331F3B",1.81818181818182
"552","#52253C","#9796C0",4.07142857142857
"553","#52253C","#7171C9",5.58333333333333
"554","#52253C","#716B92",3.55
"555","#52253C","#39319E",5.11111111111111
"556","#52253C","#4E486C",3.25
"557","#52253C","#261D6E",4.05555555555556
"558","#52253C","#171639",4.30769230769231
"559","#52253C","#86A2C9",4.83333333333333
"560","#52253C","#427AC4",4.875
"561","#52253C","#5F7AA7",4.54545454545455
"562","#52253C","#0C4FA2",4.68181818181818
"563","#52253C","#3F597A",4.88888888888889
"564","#52253C","#022C88",5.04545454545455
"565","#52253C","#032040",4.1875
"566","#52253C","#73B7C3",5.91666666666667
"567","#52253C","#3394B7",5.25
"568","#52253C","#5891A2",6.07142857142857
"569","#52253C","#02529A",5
"570","#52253C","#2F2874",5.5
"571","#52253C","#03406F",4.16666666666667
"572","#52253C","#09384C",3.78571428571429
"573","#52253C","#8DCFC1",5.91666666666667
"574","#52253C","#41A79A",5.95833333333333
"575","#52253C","#68A899",5.4
"576","#52253C","#086E79",5.64285714285714
"577","#52253C","#367467",6.66666666666667
"578","#52253C","#034E49",5.14285714285714
"579","#52253C","#0A3B38",5
"580","#52253C","#A3E2AC",6.07142857142857
"581","#52253C","#5FC16E",6.57142857142857
"582","#52253C","#83B37F",6
"583","#52253C","#40A144",6.3125
"584","#52253C","#487F55",3.5
"585","#52253C","#207427",6.05
"586","#52253C","#163D1F",4.5
"587","#52253C","#D8E26A",6.54545454545455
"588","#52253C","#C5DD24",6.1875
"589","#52253C","#AEBE5A",5.33333333333333
"590","#52253C","#AAC901",6.25
"591","#52253C","#84932A",5.375
"592","#52253C","#758E00",6.05555555555556
"593","#52253C","#445507",5.5
"594","#52253C","#FBEC77",6.1
"595","#52253C","#FCDD2A",6.71428571428571
"596","#52253C","#D3BE51",5.6875
"597","#52253C","#F4D000",6.25
"598","#52253C","#AF972D",5.35714285714286
"599","#52253C","#AA8F02",5.05555555555556
"600","#52253C","#685A14",4.8
"601","#52253C","#FAC88D",5
"602","#52253C","#FBA628",6
"603","#52253C","#E49A5B",5.125
"604","#52253C","#FF8F00",5.66666666666667
"605","#52253C","#AE783C",4.94444444444444
"606","#52253C","#AC6401",5.75
"607","#52253C","#76450B",4.79166666666667
"608","#52253C","#FAAF99",4.64285714285714
"609","#52253C","#FB702E",5.27777777777778
"610","#52253C","#E67E72",4.07142857142857
"611","#52253C","#E83406",4.9375
"612","#52253C","#A25739",4.5
"613","#52253C","#A51A01",4.0625
"614","#52253C","#782918",1.8
"615","#52253C","#F699A1",4.3
"616","#52253C","#E26164",3.4
"617","#52253C","#D2797D",4.25
"618","#52253C","#DA0B27",3.6875
"619","#52253C","#96484B",2.66666666666667
"620","#52253C","#9B081A",2.85
"621","#52253C","#591D1F",1.875
"622","#52253C","#010300",3.9
"623","#52253C","#293028",3.9375
"624","#52253C","#595F51",5.125
"625","#52253C","#5D6355",5.375
"626","#52253C","#7E8274",5.27777777777778
"627","#52253C","#9DA193",6
"628","#52253C","#B4BAAC",4
"629","#52253C","#D8DACD",5.42857142857143
"630","#52253C","#F6F7F1",6.5
"631","#B28AB7","#B28AB7",1.78571428571429
"632","#B28AB7","#8F5AA8",2.3
"633","#B28AB7","#8B5F92",2.5
"634","#B28AB7","#642B7C",5.75
"635","#B28AB7","#5D4263",2.75
"636","#B28AB7","#430F59",3.3125
"637","#B28AB7","#331F3B",3.375
"638","#B28AB7","#9796C0",2.65
"639","#B28AB7","#7171C9",3.1875
"640","#B28AB7","#716B92",2.5625
"641","#B28AB7","#39319E",3.91666666666667
"642","#B28AB7","#4E486C",2.70833333333333
"643","#B28AB7","#261D6E",3.77777777777778
"644","#B28AB7","#171639",5.17857142857143
"645","#B28AB7","#86A2C9",3.3
"646","#B28AB7","#427AC4",5
"647","#B28AB7","#5F7AA7",4.11111111111111
"648","#B28AB7","#0C4FA2",5.57142857142857
"649","#B28AB7","#3F597A",4.94444444444444
"650","#B28AB7","#022C88",5.34615384615385
"651","#B28AB7","#032040",4.6
"652","#B28AB7","#73B7C3",4.85
"653","#B28AB7","#3394B7",4.8125
"654","#B28AB7","#5891A2",4.64285714285714
"655","#B28AB7","#02529A",4.5
"656","#B28AB7","#2F2874",4.36363636363636
"657","#B28AB7","#03406F",6.16666666666667
"658","#B28AB7","#09384C",5.88888888888889
"659","#B28AB7","#8DCFC1",5.38888888888889
