"","firstColour","secondColour","value"
"229","#B06079","#40A144",6.43333333333333
"230","#B06079","#487F55",6.22222222222222
"231","#B06079","#207427",7
"232","#B06079","#163D1F",6.88888888888889
"233","#B06079","#D8E26A",6.14285714285714
"234","#B06079","#C5DD24",6.7
"235","#B06079","#AEBE5A",6.35714285714286
"236","#B06079","#AAC901",6.29166666666667
"237","#B06079","#84932A",6.57142857142857
"238","#B06079","#758E00",6.8
"239","#B06079","#445507",6.78571428571429
"240","#B06079","#FBEC77",6.4
"241","#B06079","#FCDD2A",6.5
"242","#B06079","#D3BE51",5.9
"243","#B06079","#F4D000",6.6
"244","#B06079","#AF972D",6.5625
"245","#B06079","#AA8F02",6.125
"246","#B06079","#685A14",6.4375
"247","#B06079","#FAC88D",5.83333333333333
"248","#B06079","#FBA628",5.64285714285714
"249","#B06079","#E49A5B",5.15384615384615
"250","#B06079","#FF8F00",5
"251","#B06079","#AE783C",5.35714285714286
"252","#B06079","#AC6401",6.44444444444444
"253","#B06079","#76450B",6.5
"254","#B06079","#FAAF99",3.5
"255","#B06079","#FB702E",5.16666666666667
"256","#B06079","#E67E72",3.875
"257","#B06079","#E83406",4
"258","#B06079","#A25739",5
"259","#B06079","#A51A01",3.16666666666667
"260","#B06079","#782918",3.66666666666667
"261","#B06079","#F699A1",2.3
"262","#B06079","#E26164",2.61111111111111
"263","#B06079","#D2797D",2.16666666666667
"264","#B06079","#DA0B27",3.9
"265","#B06079","#96484B",2.81818181818182
"266","#B06079","#9B081A",3.9
"267","#B06079","#591D1F",4.08333333333333
"268","#B06079","#010300",6.8
"269","#B06079","#293028",6.28571428571429
"270","#B06079","#595F51",5.91666666666667
"271","#B06079","#5D6355",5.83333333333333
"272","#B06079","#7E8274",6.6
"273","#B06079","#9DA193",6
"274","#B06079","#B4BAAC",5.34615384615385
"275","#B06079","#D8DACD",7
"276","#B06079","#F6F7F1",6.34615384615385
"277","#9C1C53","#9C1C53",0.2
"278","#9C1C53","#7C3D4E",2.5
"279","#9C1C53","#7D0B45",2.28571428571429
"280","#9C1C53","#52253C",3.38461538461538
"281","#9C1C53","#B28AB7",5
"282","#9C1C53","#8F5AA8",5.1
"283","#9C1C53","#8B5F92",4.36363636363636
"284","#9C1C53","#642B7C",4.5
"285","#9C1C53","#5D4263",4.9375
"286","#9C1C53","#430F59",4.6
"287","#9C1C53","#331F3B",4.72222222222222
"288","#9C1C53","#9796C0",5.88888888888889
"289","#9C1C53","#7171C9",5.41666666666667
"290","#9C1C53","#716B92",4.66666666666667
"291","#9C1C53","#39319E",6.09090909090909
"292","#9C1C53","#4E486C",6.25
"293","#9C1C53","#261D6E",6.44444444444444
"294","#9C1C53","#171639",6.75
"295","#9C1C53","#86A2C9",6.42857142857143
"296","#9C1C53","#427AC4",6.4375
"297","#9C1C53","#5F7AA7",6.38888888888889
"298","#9C1C53","#0C4FA2",6.14285714285714
"299","#9C1C53","#3F597A",5.83333333333333
"300","#9C1C53","#022C88",6.22727272727273
"301","#9C1C53","#032040",6.25
"302","#9C1C53","#73B7C3",6.78571428571429
"303","#9C1C53","#3394B7",6.45833333333333
"304","#9C1C53","#5891A2",5.8
"305","#9C1C53","#02529A",6
"306","#9C1C53","#2F2874",5.35714285714286
"307","#9C1C53","#03406F",6.5
"308","#9C1C53","#09384C",6.11111111111111
"309","#9C1C53","#8DCFC1",6.72222222222222
"310","#9C1C53","#41A79A",6.66666666666667
"311","#9C1C53","#68A899",6.55882352941176
"312","#9C1C53","#086E79",6.7
"313","#9C1C53","#367467",6.75
"314","#9C1C53","#034E49",6.78571428571429
"315","#9C1C53","#0A3B38",6.5
"316","#9C1C53","#A3E2AC",6.57142857142857
"317","#9C1C53","#5FC16E",6.91666666666667
"318","#9C1C53","#83B37F",6.57142857142857
"319","#9C1C53","#40A144",6.875
"320","#9C1C53","#487F55",6.61111111111111
"321","#9C1C53","#207427",6.66666666666667
"322","#9C1C53","#163D1F",6.625
"323","#9C1C53","#D8E26A",6.57142857142857
"324","#9C1C53","#C5DD24",6.57142857142857
"325","#9C1C53","#AEBE5A",6.8125
"326","#9C1C53","#AAC901",6.78571428571429
"327","#9C1C53","#84932A",6.75
"328","#9C1C53","#758E00",6.6
"329","#9C1C53","#445507",6.83333333333333
"330","#9C1C53","#FBEC77",6.55
"331","#9C1C53","#FCDD2A",6.83333333333333
"332","#9C1C53","#D3BE51",6.41666666666667
"333","#9C1C53","#F4D000",6.81818181818182
"334","#9C1C53","#AF972D",6.66666666666667
"335","#9C1C53","#AA8F02",6.16666666666667
"336","#9C1C53","#685A14",6.55555555555556
"337","#9C1C53","#FAC88D",5.8
"338","#9C1C53","#FBA628",6.83333333333333
"339","#9C1C53","#E49A5B",5.07142857142857
"340","#9C1C53","#FF8F00",5.91666666666667
"341","#9C1C53","#AE783C",5.58333333333333
"342","#9C1C53","#AC6401",5.35
"343","#9C1C53","#76450B",5.875
"344","#9C1C53","#FAAF99",4.66666666666667
"345","#9C1C53","#FB702E",5.92857142857143
"346","#9C1C53","#E67E72",3.64285714285714
"347","#9C1C53","#E83406",4
"348","#9C1C53","#A25739",4.8
"349","#9C1C53","#A51A01",1.41666666666667
"350","#9C1C53","#782918",3.4
"351","#9C1C53","#F699A1",4.35
"352","#9C1C53","#E26164",3.2
"353","#9C1C53","#D2797D",3.8
"354","#9C1C53","#DA0B27",2.625
"355","#9C1C53","#96484B",2.66666666666667
"356","#9C1C53","#9B081A",2.45454545454545
"357","#9C1C53","#591D1F",3.625
"358","#9C1C53","#010300",7
"359","#9C1C53","#293028",6.8
"360","#9C1C53","#595F51",6.5
"361","#9C1C53","#5D6355",6.4
"362","#9C1C53","#7E8274",6.77777777777778
"363","#9C1C53","#9DA193",6.69230769230769
"364","#9C1C53","#B4BAAC",6.72222222222222
"365","#9C1C53","#D8DACD",6.66666666666667
"366","#9C1C53","#F6F7F1",6.66666666666667
"367","#7C3D4E","#7C3D4E",0.55
"368","#7C3D4E","#7D0B45",2.59090909090909
"369","#7C3D4E","#52253C",2.57692307692308
"370","#7C3D4E","#B28AB7",4.16666666666667
"371","#7C3D4E","#8F5AA8",4.95833333333333
"372","#7C3D4E","#8B5F92",4.3
"373","#7C3D4E","#642B7C",5.21428571428571
"374","#7C3D4E","#5D4263",4.35
"375","#7C3D4E","#430F59",4.33333333333333
"376","#7C3D4E","#331F3B",4
"377","#7C3D4E","#9796C0",5.4375
"378","#7C3D4E","#7171C9",5.6
"379","#7C3D4E","#716B92",5.75
"380","#7C3D4E","#39319E",5.75
"381","#7C3D4E","#4E486C",5.5625
"382","#7C3D4E","#261D6E",5.9375
"383","#7C3D4E","#171639",5.78571428571429
"384","#7C3D4E","#86A2C9",6.16666666666667
"385","#7C3D4E","#427AC4",6.25
"386","#7C3D4E","#5F7AA7",6.5625
"387","#7C3D4E","#0C4FA2",6.08333333333333
"388","#7C3D4E","#3F597A",6.1
"389","#7C3D4E","#022C88",6.4375
"390","#7C3D4E","#032040",6.5
"391","#7C3D4E","#73B7C3",6.44444444444444
"392","#7C3D4E","#3394B7",6.8
"393","#7C3D4E","#5891A2",6.83333333333333
"394","#7C3D4E","#02529A",5.78571428571429
"395","#7C3D4E","#2F2874",5.45454545454545
"396","#7C3D4E","#03406F",6.33333333333333
"397","#7C3D4E","#09384C",5.61111111111111
"398","#7C3D4E","#8DCFC1",6.58333333333333
"399","#7C3D4E","#41A79A",6
"400","#7C3D4E","#68A899",6.33333333333333
"401","#7C3D4E","#086E79",6.08333333333333
"402","#7C3D4E","#367467",6.58333333333333
"403","#7C3D4E","#034E49",5.7
"404","#7C3D4E","#0A3B38",6.55
"405","#7C3D4E","#A3E2AC",6.9375
"406","#7C3D4E","#5FC16E",6.5
"407","#7C3D4E","#83B37F",6.64285714285714
"408","#7C3D4E","#40A144",6.71428571428571
"409","#7C3D4E","#487F55",5.66666666666667
"410","#7C3D4E","#207427",6.85714285714286
"411","#7C3D4E","#163D1F",6.34615384615385
"412","#7C3D4E","#D8E26A",6.38888888888889
"413","#7C3D4E","#C5DD24",6.75
"414","#7C3D4E","#AEBE5A",6.61111111111111
"415","#7C3D4E","#AAC901",6.6
"416","#7C3D4E","#84932A",6.66666666666667
"417","#7C3D4E","#758E00",6.88888888888889
"418","#7C3D4E","#445507",6.0625
"419","#7C3D4E","#FBEC77",6.5
"420","#7C3D4E","#FCDD2A",6.9
"421","#7C3D4E","#D3BE51",6.55
"422","#7C3D4E","#F4D000",6.4375
"423","#7C3D4E","#AF972D",6.5
"424","#7C3D4E","#AA8F02",6.25
"425","#7C3D4E","#685A14",5.25
"426","#7C3D4E","#FAC88D",6.15
"427","#7C3D4E","#FBA628",6.58333333333333
"428","#7C3D4E","#E49A5B",5.85
"429","#7C3D4E","#FF8F00",6.1
"430","#7C3D4E","#AE783C",5.22222222222222
"431","#7C3D4E","#AC6401",4.5
"432","#7C3D4E","#76450B",4.8
"433","#7C3D4E","#FAAF99",5.4
"434","#7C3D4E","#FB702E",5.5
"435","#7C3D4E","#E67E72",4.25
"436","#7C3D4E","#E83406",4
"437","#7C3D4E","#A25739",4.05555555555556
"438","#7C3D4E","#A51A01",3.16666666666667
"439","#7C3D4E","#782918",2.625
"440","#7C3D4E","#F699A1",4.83333333333333
"441","#7C3D4E","#E26164",2.6
"442","#7C3D4E","#D2797D",4.5
"443","#7C3D4E","#DA0B27",4
"444","#7C3D4E","#96484B",1.33333333333333
"445","#7C3D4E","#9B081A",2
"446","#7C3D4E","#591D1F",2.64285714285714
"447","#7C3D4E","#010300",6.875
"448","#7C3D4E","#293028",6.125
"449","#7C3D4E","#595F51",6.16666666666667
"450","#7C3D4E","#5D6355",5.95454545454545
"451","#7C3D4E","#7E8274",5.875
"452","#7C3D4E","#9DA193",6.5
"453","#7C3D4E","#B4BAAC",6.64285714285714
"454","#7C3D4E","#D8DACD",6.4375
"455","#7C3D4E","#F6F7F1",7
"456","#7D0B45","#7D0B45",0.75
"457","#7D0B45","#52253C",2.33333333333333
"458","#7D0B45","#B28AB7",4.1875
"459","#7D0B45","#8F5AA8",5.07142857142857
"460","#7D0B45","#8B5F92",5.08333333333333
"461","#7D0B45","#642B7C",3.6875
"462","#7D0B45","#5D4263",4
"463","#7D0B45","#430F59",5.5
"464","#7D0B45","#331F3B",3.94117647058824
"465","#7D0B45","#9796C0",5
"466","#7D0B45","#7171C9",5.88888888888889
"467","#7D0B45","#716B92",5.5
"468","#7D0B45","#39319E",6.375
"469","#7D0B45","#4E486C",4.8125
"470","#7D0B45","#261D6E",6
"471","#7D0B45","#171639",6.45
"472","#7D0B45","#86A2C9",5.91666666666667
"473","#7D0B45","#427AC4",6.23076923076923
"474","#7D0B45","#5F7AA7",6.09090909090909
"475","#7D0B45","#0C4FA2",6.5
"476","#7D0B45","#3F597A",6.27777777777778
"477","#7D0B45","#022C88",6.28571428571429
"478","#7D0B45","#032040",6.21428571428571
"479","#7D0B45","#73B7C3",6.25
"480","#7D0B45","#3394B7",6.66666666666667
"481","#7D0B45","#5891A2",6.5625
"482","#7D0B45","#02529A",6
"483","#7D0B45","#2F2874",6
"484","#7D0B45","#03406F",6.5
"485","#7D0B45","#09384C",6.08333333333333
"486","#7D0B45","#8DCFC1",6.5
"487","#7D0B45","#41A79A",6.7
"488","#7D0B45","#68A899",6.875
"489","#7D0B45","#086E79",6.21428571428571
"490","#7D0B45","#367467",6.625
"491","#7D0B45","#034E49",6.4375
"492","#7D0B45","#0A3B38",6.11111111111111
"493","#7D0B45","#A3E2AC",6.58333333333333
"494","#7D0B45","#5FC16E",6.7
"495","#7D0B45","#83B37F",6.5
"496","#7D0B45","#40A144",6.7
"497","#7D0B45","#487F55",6.53846153846154
"498","#7D0B45","#207427",6.91666666666667
"499","#7D0B45","#163D1F",6.55
"500","#7D0B45","#D8E26A",6.9
"501","#7D0B45","#C5DD24",6.8
"502","#7D0B45","#AEBE5A",6.33333333333333
"503","#7D0B45","#AAC901",6.25
"504","#7D0B45","#84932A",6.71428571428571
"505","#7D0B45","#758E00",6.55
"506","#7D0B45","#445507",6.7
"507","#7D0B45","#FBEC77",7
"508","#7D0B45","#FCDD2A",6.61111111111111
"509","#7D0B45","#D3BE51",6.45454545454545
"510","#7D0B45","#F4D000",6.64285714285714
"511","#7D0B45","#AF972D",6.5625
"512","#7D0B45","#AA8F02",6.46153846153846
"513","#7D0B45","#685A14",6.41666666666667
"514","#7D0B45","#FAC88D",6.8125
"515","#7D0B45","#FBA628",6.07142857142857
"516","#7D0B45","#E49A5B",5.625
"517","#7D0B45","#FF8F00",6.08333333333333
"518","#7D0B45","#AE783C",6.13636363636364
"519","#7D0B45","#AC6401",6.375
"520","#7D0B45","#76450B",5.88888888888889
"521","#7D0B45","#FAAF99",4.375
"522","#7D0B45","#FB702E",5.76923076923077
"523","#7D0B45","#E67E72",3.66666666666667
"524","#7D0B45","#E83406",4.2
"525","#7D0B45","#A25739",4.58333333333333
"526","#7D0B45","#A51A01",3.33333333333333
"527","#7D0B45","#782918",4
"528","#7D0B45","#F699A1",3.375
"529","#7D0B45","#E26164",4.31818181818182
"530","#7D0B45","#D2797D",3.33333333333333
"531","#7D0B45","#DA0B27",3.1875
"532","#7D0B45","#96484B",2.66666666666667
"533","#7D0B45","#9B081A",2.33333333333333
"534","#7D0B45","#591D1F",2.35714285714286
"535","#7D0B45","#010300",6.75
"536","#7D0B45","#293028",5.625
"537","#7D0B45","#595F51",6.64285714285714
"538","#7D0B45","#5D6355",6.625
"539","#7D0B45","#7E8274",6.38461538461539
"540","#7D0B45","#9DA193",6.375
"541","#7D0B45","#B4BAAC",6.0625
"542","#7D0B45","#D8DACD",6.66666666666667
"543","#7D0B45","#F6F7F1",6.88888888888889
"544","#52253C","#52253C",0.5
"545","#52253C","#B28AB7",4.3125
"546","#52253C","#8F5AA8",2.83333333333333
"547","#52253C","#8B5F92",4.25
"548","#52253C","#642B7C",4.33333333333333
"549","#52253C","#5D4263",2.6
"550","#52253C","#430F59",3.77272727272727
"551","#52253C","#331F3B",2.4375
"552","#52253C","#9796C0",4.16666666666667
"553","#52253C","#7171C9",5.66666666666667
"554","#52253C","#716B92",3.57142857142857
"555","#52253C","#39319E",5.70833333333333
"556","#52253C","#4E486C",3.11111111111111
"557","#52253C","#261D6E",5.08333333333333
"558","#52253C","#171639",4.70588235294118
"559","#52253C","#86A2C9",6
"560","#52253C","#427AC4",6.75
"561","#52253C","#5F7AA7",5.68181818181818
"562","#52253C","#0C4FA2",6
"563","#52253C","#3F597A",5.9375
"564","#52253C","#022C88",5.32142857142857
"565","#52253C","#032040",4.55555555555556
"566","#52253C","#73B7C3",6.21428571428571
"567","#52253C","#3394B7",5.9
"568","#52253C","#5891A2",6.83333333333333
"569","#52253C","#02529A",6.14285714285714
"570","#52253C","#2F2874",5.625
"571","#52253C","#03406F",5.85
"572","#52253C","#09384C",4.38888888888889
"573","#52253C","#8DCFC1",6.18181818181818
"574","#52253C","#41A79A",6.875
"575","#52253C","#68A899",6.41666666666667
"576","#52253C","#086E79",6.11111111111111
"577","#52253C","#367467",5.95454545454545
"578","#52253C","#034E49",6.16666666666667
"579","#52253C","#0A3B38",5.05
"580","#52253C","#A3E2AC",6.86363636363636
"581","#52253C","#5FC16E",6.6875
"582","#52253C","#83B37F",5.91666666666667
"583","#52253C","#40A144",6.33333333333333
"584","#52253C","#487F55",6
"585","#52253C","#207427",6.45454545454545
"586","#52253C","#163D1F",5.4
"587","#52253C","#D8E26A",6.85714285714286
"588","#52253C","#C5DD24",6.83333333333333
"589","#52253C","#AEBE5A",6.42857142857143
"590","#52253C","#AAC901",7
"591","#52253C","#84932A",6.30769230769231
"592","#52253C","#758E00",6.63636363636364
"593","#52253C","#445507",6.5
"594","#52253C","#FBEC77",6.8125
"595","#52253C","#FCDD2A",7
"596","#52253C","#D3BE51",6.5
"597","#52253C","#F4D000",7
"598","#52253C","#AF972D",6.25
"599","#52253C","#AA8F02",6.35714285714286
"600","#52253C","#685A14",5.83333333333333
"601","#52253C","#FAC88D",6.5
"602","#52253C","#FBA628",6.78571428571429
"603","#52253C","#E49A5B",5.875
"604","#52253C","#FF8F00",6.41666666666667
"605","#52253C","#AE783C",6.07142857142857
"606","#52253C","#AC6401",5.5
"607","#52253C","#76450B",5.125
"608","#52253C","#FAAF99",6.13636363636364
"609","#52253C","#FB702E",6.3125
"610","#52253C","#E67E72",4.57142857142857
"611","#52253C","#E83406",5.125
"612","#52253C","#A25739",4.9
"613","#52253C","#A51A01",4.85714285714286
"614","#52253C","#782918",3.6875
"615","#52253C","#F699A1",5.3
"616","#52253C","#E26164",4.41666666666667
"617","#52253C","#D2797D",4.875
"618","#52253C","#DA0B27",4.875
"619","#52253C","#96484B",2.83333333333333
"620","#52253C","#9B081A",3.21428571428571
"621","#52253C","#591D1F",1.68181818181818
"622","#52253C","#010300",4.5
"623","#52253C","#293028",5.08333333333333
"624","#52253C","#595F51",6
"625","#52253C","#5D6355",6.16666666666667
"626","#52253C","#7E8274",5.5
"627","#52253C","#9DA193",6.76923076923077
"628","#52253C","#B4BAAC",6.58333333333333
"629","#52253C","#D8DACD",6.5
"630","#52253C","#F6F7F1",6.42857142857143
"631","#B28AB7","#B28AB7",1.3
"632","#B28AB7","#8F5AA8",2.55
"633","#B28AB7","#8B5F92",2.44444444444444
"634","#B28AB7","#642B7C",4.58333333333333
"635","#B28AB7","#5D4263",3.125
"636","#B28AB7","#430F59",3.79166666666667
"637","#B28AB7","#331F3B",3.33333333333333
"638","#B28AB7","#9796C0",3.15
"639","#B28AB7","#7171C9",3.57142857142857
"640","#B28AB7","#716B92",3.58333333333333
"641","#B28AB7","#39319E",5.07142857142857
"642","#B28AB7","#4E486C",4.33333333333333
"643","#B28AB7","#261D6E",4.88888888888889
"644","#B28AB7","#171639",6.23076923076923
"645","#B28AB7","#86A2C9",4.3125
"646","#B28AB7","#427AC4",5.92857142857143
"647","#B28AB7","#5F7AA7",4.92857142857143
"648","#B28AB7","#0C4FA2",6.15
"649","#B28AB7","#3F597A",6.125
"650","#B28AB7","#022C88",6.125
"651","#B28AB7","#032040",5.90909090909091
"652","#B28AB7","#73B7C3",6.05
"653","#B28AB7","#3394B7",5.9
"654","#B28AB7","#5891A2",5.875
"655","#B28AB7","#02529A",5.64285714285714
"656","#B28AB7","#2F2874",4.6875
"657","#B28AB7","#03406F",6.13636363636364
"658","#B28AB7","#09384C",6.5
